Key,text,lang,created_at,created_day,timeonly,created_dateonly,datetime,retweet_count,coordinates,geo,place,retweeted,truncated,user_favourites_count,user_followers_count,user_following,user_friends_count,user_geo_enabled,user_listed_count,user_location,user_statuses_count,user_time_zone,user_screen_name,file,sentiment_score,sentiment
7371,"i tried noosa yogurt bc im sick of looking at it every day and just wanna know, and im so sad that it was good bc it's expensive tf",en,Sun Jul 02 01:45:29 ,Sun,1:45:29,2/7/2017,7/2/2017 1:45,0,,,,False,False,14616,482,False,545,True,14,"madison, wi",29759,Central Time (US & Canada),VANEKATTHEDlSCO,jsonfile_noosa yogurt.json,0.940289318561554,negative
7372,"I didn’t think this strategy actually worked, but the free sample of Noosa yogurt I was given on the street has turned me into a convert.",en,Sun Jul 02 01:04:14 ,Sun,1:04:14,2/7/2017,7/2/2017 1:04,0,,,,False,False,1971,2386,False,526,False,153,"Brooklyn, NY",99044,America/Detroit,grammar_girl,jsonfile_noosa yogurt.json,0.46749964356422424,neutral
7373,"@librarycourtney 2. Lemon noosa yogurt sounds really good. OJ, man...I miss having orange trees (FL living in another lifetime).",en,Sat Jul 01 18:57:55 ,Sat,18:57:55,2/7/2017,7/2/2017 18:57,0,,,,False,False,1721,346,False,623,True,31,United States,125,Eastern Time (US & Canada),OscarRLanza,jsonfile_noosa yogurt.json,0.9347532987594604,positive
7374,"@OscarRLanza Lemon noosa yogurt, orange juice, and frosted shredded wheats sans milk. So far a really good day! How about yours?",en,Sat Jul 01 18:22:18 ,Sat,18:22:18,2/7/2017,7/2/2017 18:22,0,,,,False,False,1907,5451,False,1435,True,387,Pittsburgh,34849,Eastern Time (US & Canada),librarycourtney,jsonfile_noosa yogurt.json,0.9747328162193298,positive
7375,RT @ellalc1997: I thank the universe everyday for noosa yogurt,en,Sat Jul 01 12:11:20 ,Sat,12:11:20,2/7/2017,7/2/2017 12:11,1,,,,False,False,17215,798,False,444,True,0,Head of the Manny fan club,25449,Pacific Time (US & Canada),ellalc1997,jsonfile_noosa yogurt.json,0.9421051740646362,positive
7376,"When brands spell #yogurt with an ""h"" like yoghurt I immediately start a petition to boycott #noosa #lookingatyou",en,Fri Jun 30 20:18:45 ,Fri,20:18:45,2/7/2017,7/2/2017 20:18,0,,,,False,False,1054,85,False,180,False,0,,1645,Mountain Time (US & Canada),beckyhawk21,jsonfile_noosa yogurt.json,0.8309164643287659,negative
7377,I have found a new awesome snack!/noosa yogurt made in CO.,en,Fri Jun 30 06:10:49 ,Fri,6:10:49,2/7/2017,7/2/2017 6:10,0,,,,False,False,37,19721,False,6595,True,81,"Denver, CO",10486,Central Time (US & Canada),KrystalLTaylor,jsonfile_noosa yogurt.json,0.9861004948616028,positive
7378,"Wonder if even a ""thing"" in France. I asked an Aussie friend what australian-style yogurt was (aka noosa). She had… ",en,Thu Jun 29 17:26:22 ,Thu,17:26:22,2/7/2017,7/2/2017 17:26,0,,,,False,True,5502,6149,False,1237,True,230,"Denver, CO",12481,Central Time (US & Canada),NutritionNerd,jsonfile_noosa yogurt.json,0.8988896608352661,neutral
7379,Gotta try it now... RT @cantstopdajuice: Noosa yogurt is dessert,en,Thu Jun 29 12:54:52 ,Thu,12:54:52,2/7/2017,7/2/2017 12:54,0,,,,False,False,2849,229,False,202,False,10,,32867,Pacific Time (US & Canada),AllwayzL8,jsonfile_noosa yogurt.json,0.6508129239082336,positive
7380,@ANN_Bamboo Noosa or if in the PNW Ellenos Greek yogurt,en,Thu Jun 29 04:19:08 ,Thu,4:19:08,2/7/2017,7/2/2017 4:19,0,,,,False,False,14139,80,False,370,False,7,Washington state,8057,Pacific Time (US & Canada),MidnightVVLily,jsonfile_noosa yogurt.json,0.9012125134468079,neutral
7381,"If you're a yogurt person you need to stop and try ""Noosa"" it has changed my life for the better. It ain't too sweet it ain't to tart!",en,Wed Jun 28 19:41:11 ,Wed,19:41:11,2/7/2017,7/2/2017 19:41,1,,,,False,False,7839,400,False,230,True,5,"Tempe, AZ",28690,Pacific Time (US & Canada),BustAHoe,jsonfile_noosa yogurt.json,0.8731646537780762,positive
7382,"@KFCBarstool it's noosa yogurt. as long as the seal is still on, free is free",en,Wed Jun 28 16:55:56 ,Wed,16:55:56,2/7/2017,7/2/2017 16:55,0,,,,False,False,6490,96,False,200,True,12,"Martinsville, NJ",8334,Eastern Time (US & Canada),lavanmc,jsonfile_noosa yogurt.json,0.6198365092277527,neutral
7383,"RT @_flyentologist: PSA: Salted Caramel Noosa is delicious crack mixed into a creamy yogurt, I'd like to be buried in it please",en,Wed Jun 28 15:38:02 ,Wed,15:38:02,2/7/2017,7/2/2017 15:38,1,,,,False,False,18243,802,False,218,True,10,Colorado,87139,Mountain Time (US & Canada),kittenattack,jsonfile_noosa yogurt.json,0.8632766008377075,positive
7523,"noosa, yogurt of the Gods!",en,Mon Jun 26 18:57:52 ,Mon,18:57:52,6/30/2017,6/30/2017 18:57,0,,,,False,False,672,227,False,345,True,80,"New York, NY",4254,Pacific Time (US & Canada),CEOTricia,jsonfile_today_noosa_ny.json,0.9290099740028381,positive
7524,"this week's lunches:
salad with black bean burger + noosa mexican chocolate OR passion fruit yogurt + carrots and hummus snack",en,Mon Jun 26 04:14:44 ,Mon,4:14:44,6/30/2017,6/30/2017 4:14,0,,,,False,False,5887,513,False,543,True,29,,55542,Central Time (US & Canada),c_diazepine,jsonfile_today_noosa_ny.json,0.7737650275230408,neutral
7525,"Today's sad boy stater pack:
Noosa yogurt 
Which which
Zima",en,Sun Jun 25 20:16:18 ,Sun,20:16:18,6/30/2017,6/30/2017 20:16,0,,,,False,False,4466,658,False,267,False,13,Minnesoda,18129,Central Time (US & Canada),KortlandL,jsonfile_today_noosa_ny.json,0.5041773319244385,neutral
7526,"FREEBIE - Noosa Yogurt Coupon mailed to you
",en,Sat Jun 24 20:23:15 ,Sat,20:23:15,6/30/2017,6/30/2017 20:23,0,,,,False,False,33,1413,False,2171,True,120,"Livermore, CA",16977,Pacific Time (US & Canada),fouponlady,jsonfile_today_noosa_ny.json,0.5213398933410645,neutral
7528,Money Saving Coupon Gal: FREE NOOSA YOGURT  #free #noosa #yogurt #tryit #coupon,en,Fri Jun 23 18:05:17 ,Fri,18:05:17,6/29/2017,6/29/2017 18:05,0,,,,False,False,28,107,False,35,False,29,USA,1504,Eastern Time (US & Canada),SavingCouponGal,jsonfile_today_noosa_ny.json,0.8847768306732178,positive
7529,"""I wish I knew how to quit you.""
- me, whispering to the intensely sugary noosa yogurt I eat for breakfast 5 days a week.",en,Thu Jun 22 14:44:28 ,Thu,14:44:28,6/29/2017,6/29/2017 14:44,0,,,,False,False,10436,141,False,224,True,0,"Bryant, AR",7440,Central Time (US & Canada),DC_Mitchell,jsonfile_today_noosa_ny.json,0.837516188621521,negative
7530,.@NoosaYoghurt going after @Chobani Flip with Noosa Yoghurt Mates mix-in yogurt. Flip currently a $350m brand.… ,en,Thu Jun 22 12:48:13 ,Thu,12:48:13,6/29/2017,6/29/2017 12:48,0,,,,False,True,95,633,False,116,False,53,"Fairport, NY",6491,Eastern Time (US & Canada),TomVierhile,jsonfile_today_noosa_ny.json,0.8944453001022339,neutral
7531,#dairy Noosa Yoghurt Is Diving Into This Hot New Yogurt Trend ,en,Wed Jun 21 20:12:08 ,Wed,20:12:08,6/29/2017,6/29/2017 20:12,0,,,,False,False,168,2301,False,988,False,127,,55933,Central Time (US & Canada),PerishableNews,jsonfile_today_noosa_ny.json,0.5685358047485352,neutral
7532,"S/O to the cream in my coffee, NOOSA yogurt, and cheese for fulfilling my yearly quota of 584 pounds. 😍 ",en,Wed Jun 21 19:42:26 ,Wed,19:42:26,6/29/2017,6/29/2017 19:42,0,,,,False,False,3128,268,False,441,True,1,,887,Mountain Time (US & Canada),MercedesMcCue,jsonfile_today_noosa_ny.json,0.9691957235336304,positive
7533,"Wake up, eat @noosayoghurt, &amp; write to-do list. Sharing my fav way 2 enjoy #noosayogurt bc #noosatasteslike summer… ",en,Wed Jun 21 17:02:48 ,Wed,17:02:48,6/29/2017,6/29/2017 17:02,0,,,,False,True,1000,961,False,759,True,43,"los angeles, ca",2858,Pacific Time (US & Canada),Lil_Epicurean,jsonfile_today_noosa_ny.json,0.9480429291725159,positive
7534,Coconut Noosa yogurt is life.,en,Wed Jun 21 14:06:57 ,Wed,14:06:57,6/29/2017,6/29/2017 14:06,0,,,,False,False,517,115,False,43,True,4,,3473,Central Time (US & Canada),tansyrue,jsonfile_today_noosa_ny.json,0.94361412525177,positive
7535,Hands-down my fave! Hoping my local @heb will carry them! -&gt; @noosayoghurt Is Diving Into Hot New Yogurt Trend… ,en,Tue Jun 20 17:05:12 ,Tue,17:05:12,6/29/2017,6/29/2017 17:05,0,,,,False,True,1554,4772,False,4805,True,246,"Houston, TX",9106,America/Chicago,MonaliParmar,jsonfile_today_noosa_ny.json,0.9821694493293762,positive
7536,@noosayoghurt tackles mix-in yogurt. Part of strategy by yogurt cos to get consumers to eat the treat as a snack. ,en,Tue Jun 20 13:36:43 ,Tue,13:36:43,6/29/2017,6/29/2017 13:36,0,,,,False,False,1397,2596,False,569,False,105,New York City,3633,Eastern Time (US & Canada),Johnnerkell,jsonfile_today_noosa_ny.json,0.6441548466682434,neutral
7537,RT @FortuneMagazine: Noosa Yoghurt is diving into this hot new yogurt trend  ,en,Tue Jun 20 12:13:05 ,Tue,12:13:05,6/29/2017,6/29/2017 12:13,5,,,,False,False,8851,1268,False,1190,True,55,Nigeria,12330,Pacific Time (US & Canada),Twittbabs17,jsonfile_today_noosa_ny.json,0.6488931775093079,neutral
7538,RT @FortuneMagazine: Noosa Yoghurt is diving into this hot new yogurt trend  ,en,Tue Jun 20 12:12:40 ,Tue,12:12:40,6/29/2017,6/29/2017 12:12,5,,,,False,False,0,13,False,0,False,1,,914,Eastern Time (US & Canada),Fortune_once,jsonfile_today_noosa_ny.json,0.6488931775093079,neutral
7539,"RT FortuneMagazine ""Noosa Yoghurt is diving into this hot new yogurt trend  ",en,Tue Jun 20 12:12:37 ,Tue,12:12:37,6/29/2017,6/29/2017 12:12,0,,,,False,False,9,46,False,86,False,3,"Edmonton, Alberta",5748,Pacific Time (US & Canada),menaleeciara,jsonfile_today_noosa_ny.json,0.7129108905792236,neutral
7540,RT @FortuneMagazine: Noosa Yoghurt is diving into this hot new yogurt trend  ,en,Tue Jun 20 12:11:23 ,Tue,12:11:23,6/29/2017,6/29/2017 12:11,5,,,,False,False,38,2921,False,271,False,2826,USA,863442,Pacific Time (US & Canada),QxNews,jsonfile_today_noosa_ny.json,0.6488931775093079,neutral
7541,Noosa Yoghurt is diving into this hot new yogurt trend  ,en,Tue Jun 20 12:10:04 ,Tue,12:10:04,6/29/2017,6/29/2017 12:10,5,,,,False,False,1160,2231654,False,451,True,23613,New York,138422,Eastern Time (US & Canada),FortuneMagazine,jsonfile_today_noosa_ny.json,0.5343928337097168,positive
7542,Noosa Yoghurt Is Diving Into This Hot New Yogurt Trend ,en,Tue Jun 20 10:50:36 ,Tue,10:50:36,6/29/2017,6/29/2017 10:50,0,,,,False,False,208,1734,False,76,False,408,"Newport Beach, CA",174753,Pacific Time (US & Canada),stiel,jsonfile_today_noosa_ny.json,0.5390589833259583,neutral
7544,Noosa Yoghurt Is Diving Into This Hot New Yogurt Trend ,en,Tue Jun 20 10:14:13 ,Tue,10:14:13,6/29/2017,6/29/2017 10:14,0,,,,False,False,82,459,False,731,False,33,"Mission Viejo, CA",101430,Pacific Time (US & Canada),Kris_at_Vizion,jsonfile_today_noosa_ny.json,0.5390589833259583,neutral
7545,Noosa Yoghurt Is Diving Into This Hot New Yogurt Trend ,en,Tue Jun 20 10:11:05 ,Tue,10:11:05,6/29/2017,6/29/2017 10:11,0,,,,False,False,0,12,False,0,False,1,wordwide,9722,Pacific Time (US & Canada),KnowUnknown_e,jsonfile_today_noosa_ny.json,0.5642226338386536,neutral
7546,Noosa Yoghurt Is Diving Into This Hot New Yogurt Trend ,en,Tue Jun 20 10:08:18 ,Tue,10:08:18,6/29/2017,6/29/2017 10:08,0,,,,False,False,0,38,False,0,False,46,,32841,Pacific Time (US & Canada),4pawsdecals,jsonfile_today_noosa_ny.json,0.5390589833259583,neutral
7547,"$GIS $KR $TGT $WFM:

Noosa Yoghurt Is Diving Into This Hot New Yogurt Trend:

",en,Tue Jun 20 10:08:11 ,Tue,10:08:11,6/29/2017,6/29/2017 10:08,0,,,,False,False,0,1861,False,9,False,200,United States,394085,Eastern Time (US & Canada),StockNewsWires,jsonfile_today_noosa_ny.json,0.5645926594734192,positive
7548,@Terrell_L_Moody @VelocityGrrrl @cameronesposito Not a yogurt fan either Noosa Australian yogurt is so good.,en,Tue Jun 20 03:21:42 ,Tue,3:21:42,6/29/2017,6/29/2017 3:21,0,,,,False,False,107172,4196,False,377,True,66,HELP DONATE CHRIS'S BOOKS:,137285,America/Chicago,Hugs4Chris,jsonfile_today_noosa_ny.json,0.6018379330635071,negative
7549,"I’m trying Noosa yogurt for the first time. Not sure how I feel about it. It tastes kind of buttery, which is both good and bad.",en,Tue Jun 20 01:55:42 ,Tue,1:55:42,6/29/2017,6/29/2017 1:55,0,,,,False,False,2000,497,False,263,False,33,Upstate New York,56692,Eastern Time (US & Canada),FandomHopper,jsonfile_today_noosa_ny.json,0.6906978487968445,negative
7550,Chobani. Fage. Noosa. Aardvark. THERE ARE TOO MANY YOGURT BRANDS IT'S ENOUGH ALREADY,en,Tue Jul 04 17:57:18 ,Tue,17:57:18,6/29/2017,6/29/2017 17:57,0,,,,False,False,18414,1647,False,747,True,27,"Los Angeles, CA",6833,Eastern Time (US & Canada),jessforaminute,jsonfile_noosa yogurt.json,0.4922583997249603,neutral
7551,"Holy fuck balls, I love Noosa yogurt. Like two of them is enough to fill you up for the whole day.",en,Tue Jul 04 13:37:59 ,Tue,13:37:59,6/29/2017,6/29/2017 13:37,0,,,,False,False,21540,335,False,183,True,21,Rapture,25417,Pacific Time (US & Canada),fruhgeelay,jsonfile_noosa yogurt.json,0.9531673789024353,positive
7552,@itsbl0ndie you need to try Noosa yogurt. It's not Greek but has a TON of protein! It's not sour at all. ,en,Tue Jul 04 11:37:37 ,Tue,11:37:37,6/29/2017,6/29/2017 11:37,0,,,,False,False,9518,318,False,363,False,1,,24604,Eastern Time (US & Canada),xoxoemilyrose,jsonfile_noosa yogurt.json,0.916144847869873,positive
7553,@chooseagoose Is it Noosa yogurt?,en,Mon Jul 03 14:30:20 ,Mon,14:30:20,6/29/2017,6/29/2017 14:30,0,,,,False,False,499,28,False,55,False,0,,314,Pacific Time (US & Canada),fightnmong00ses,jsonfile_noosa yogurt.json,0.9078712463378906,neutral
7554,"Life is short, have no #fear, try new flavors of noosayoghurt #noosa #noosayoghurt #yogurt… ",en,Mon Jul 03 02:34:08 ,Mon,2:34:08,6/29/2017,6/29/2017 2:34,0,,,,False,False,1275,281,False,741,True,10,"Lincoln, NE",3380,America/Chicago,standanLive,jsonfile_noosa yogurt.json,0.8268480896949768,positive
7555,Y'all couldn't have come up with a better name for this yogurt? #noosa ,en,Sun Jul 02 17:28:05 ,Sun,17:28:05,6/29/2017,6/29/2017 17:28,0,,,,False,False,10078,712,False,762,True,54,,42700,Central Time (US & Canada),Lovey_CM,jsonfile_noosa yogurt.json,0.7324203252792358,negative
7556,"i tried noosa yogurt bc im sick of looking at it every day and just wanna know, and im so sad that it was good bc it's expensive tf",en,Sun Jul 02 01:45:29 ,Sun,1:45:29,6/29/2017,6/29/2017 1:45,0,,,,False,False,14542,480,False,545,True,14,"madison, wi",29673,Central Time (US & Canada),VANEKATTHEDlSCO,jsonfile_noosa yogurt.json,0.940289318561554,negative
7557,"I didn’t think this strategy actually worked, but the free sample of Noosa yogurt I was given on the street has turned me into a convert.",en,Sun Jul 02 01:04:14 ,Sun,1:04:14,6/29/2017,6/29/2017 1:04,0,,,,False,False,1943,2385,False,526,False,151,"Brooklyn, NY",98975,America/Detroit,grammar_girl,jsonfile_noosa yogurt.json,0.46749964356422424,neutral
7558,"@librarycourtney 2. Lemon noosa yogurt sounds really good. OJ, man...I miss having orange trees (FL living in another lifetime).",en,Sat Jul 01 18:57:55 ,Sat,18:57:55,6/29/2017,6/29/2017 18:57,0,,,,False,False,1715,343,False,622,True,31,United States,122,Eastern Time (US & Canada),OscarRLanza,jsonfile_noosa yogurt.json,0.9347532987594604,positive
7559,"@OscarRLanza Lemon noosa yogurt, orange juice, and frosted shredded wheats sans milk. So far a really good day! How about yours?",en,Sat Jul 01 18:22:18 ,Sat,18:22:18,6/29/2017,6/29/2017 18:22,0,,,,False,False,1904,5448,False,1435,True,387,Pittsburgh,34839,Eastern Time (US & Canada),librarycourtney,jsonfile_noosa yogurt.json,0.9747328162193298,positive
7560,RT @ellalc1997: I thank the universe everyday for noosa yogurt,en,Sat Jul 01 12:11:20 ,Sat,12:11:20,6/29/2017,6/29/2017 12:11,1,,,,False,False,17182,795,False,443,True,0,Head of the Manny fan club,25425,Pacific Time (US & Canada),ellalc1997,jsonfile_noosa yogurt.json,0.9421051740646362,positive
7561,"When brands spell #yogurt with an ""h"" like yoghurt I immediately start a petition to boycott #noosa #lookingatyou",en,Fri Jun 30 20:18:45 ,Fri,20:18:45,6/29/2017,6/29/2017 20:18,0,,,,False,False,1054,85,False,181,False,0,,1644,Mountain Time (US & Canada),beckyhawk21,jsonfile_noosa yogurt.json,0.8309164643287659,negative
7562,I have found a new awesome snack!/noosa yogurt made in CO.,en,Fri Jun 30 06:10:49 ,Fri,6:10:49,6/29/2017,6/29/2017 6:10,0,,,,False,False,37,19729,False,6595,True,81,"Denver, CO",10485,Central Time (US & Canada),KrystalLTaylor,jsonfile_noosa yogurt.json,0.9861004948616028,positive
7563,"Wonder if even a ""thing"" in France. I asked an Aussie friend what australian-style yogurt was (aka noosa). She had… ",en,Thu Jun 29 17:26:22 ,Thu,17:26:22,6/29/2017,6/29/2017 17:26,0,,,,False,True,5502,6143,False,1237,True,230,"Denver, CO",12481,Central Time (US & Canada),NutritionNerd,jsonfile_noosa yogurt.json,0.8988896608352661,neutral
7564,Gotta try it now... RT @cantstopdajuice: Noosa yogurt is dessert,en,Thu Jun 29 12:54:52 ,Thu,12:54:52,6/29/2017,6/29/2017 12:54,0,,,,False,False,2833,230,False,201,False,10,,32791,Pacific Time (US & Canada),AllwayzL8,jsonfile_noosa yogurt.json,0.6508129239082336,positive
7565,@ANN_Bamboo Noosa or if in the PNW Ellenos Greek yogurt,en,Thu Jun 29 04:19:08 ,Thu,4:19:08,6/29/2017,6/29/2017 4:19,0,,,,False,False,14094,77,False,370,False,7,Washington state,8030,Pacific Time (US & Canada),MidnightVVLily,jsonfile_noosa yogurt.json,0.9012125134468079,neutral
7566,"If you're a yogurt person you need to stop and try ""Noosa"" it has changed my life for the better. It ain't too sweet it ain't to tart!",en,Wed Jun 28 19:41:11 ,Wed,19:41:11,6/29/2017,6/29/2017 19:41,1,,,,False,False,7828,400,False,230,True,5,"Tempe, AZ",28676,Pacific Time (US & Canada),BustAHoe,jsonfile_noosa yogurt.json,0.8731646537780762,positive
7567,"@KFCBarstool it's noosa yogurt. as long as the seal is still on, free is free",en,Wed Jun 28 16:55:56 ,Wed,16:55:56,6/29/2017,6/29/2017 16:55,0,,,,False,False,6462,93,False,199,True,12,"Martinsville, NJ",8317,Eastern Time (US & Canada),lavanmc,jsonfile_noosa yogurt.json,0.6198365092277527,neutral
7568,"RT @_flyentologist: PSA: Salted Caramel Noosa is delicious crack mixed into a creamy yogurt, I'd like to be buried in it please",en,Wed Jun 28 15:38:02 ,Wed,15:38:02,6/29/2017,6/29/2017 15:38,1,,,,False,False,18225,801,False,218,True,10,Colorado,87121,Mountain Time (US & Canada),kittenattack,jsonfile_noosa yogurt.json,0.8632766008377075,positive
7569,@charlee_buns Noosa lemon yogurt.  GET ALL of them.,en,Wed Jun 28 02:20:46 ,Wed,2:20:46,6/29/2017,6/29/2017 2:20,0,,,,False,False,9271,765,False,1621,False,6,ON YOUR MIND,58199,Central Time (US & Canada),Shade_and_Quips,jsonfile_noosa yogurt.json,0.5855756402015686,positive
8368,Noosa Greek yogurt 🔥,en,Thu Jul 13 23:48:09 ,Thu,23:48:09,7/13/2017,7/13/2017 23:48,0,,,"{u'full_name': u'Boca Raton, FL', u'url': u'https://api.twitter.com/1.1/geo/id/d1cd39353c51904d.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-80.2039913, 26.320692], [-80.065981, 26.320692], [-80.065981, 26.427259], [-80.2039913, 26.427259]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'd1cd39353c51904d', u'name': u'Boca Raton'}",False,False,3052,278,False,275,True,0,,9168,Eastern Time (US & Canada),Fam_Warren,jsonfile_noosa yogurt.json,0.8986887335777283,positive
8369,Noosa yogurt so good ..,en,Thu Jul 13 20:11:34 ,Thu,20:11:34,7/13/2017,7/13/2017 20:11,0,,,,False,False,7984,1010,False,213,True,21,"Bay area, ca",87059,Pacific Time (US & Canada),TaylO_orr,jsonfile_noosa yogurt.json,0.9592312574386597,positive
8370,This was excellent!! #Noosa #Yogurt @ Mi Lugar De Cocina ,en,Thu Jul 13 18:01:49 ,Thu,18:01:49,7/13/2017,7/13/2017 18:01,0,"{u'type': u'Point', u'coordinates': [-97.3337942, 37.69252293]}","{u'type': u'Point', u'coordinates': [37.69252293, -97.3337942]}","{u'full_name': u'Wichita, KS', u'url': u'https://api.twitter.com/1.1/geo/id/1661ada9b2b18024.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-97.5349059, 37.562483], [-97.152924, 37.562483], [-97.152924, 37.80531], [-97.5349059, 37.80531]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'1661ada9b2b18024', u'name': u'Wichita'}",False,False,3021,443,False,465,True,7,"Wichita, Kansas",10110,Central Time (US & Canada),jonathanWwright,jsonfile_noosa yogurt.json,0.986445963382721,positive
8371,"@noosayoghurt Spotted the Noosa van full of yogurt, got one, now enjoying it. #co-workersjealous #Needmorefortheteam ",en,Thu Jul 13 17:15:05 ,Thu,17:15:05,7/13/2017,7/13/2017 17:15,0,,,,False,False,199,28,False,210,False,0,"New York, NY",68,Eastern Time (US & Canada),ymethough,jsonfile_noosa yogurt.json,0.9086257219314575,positive
8372,"Also Noosa yogurt is absolutely delish, y'all need to buy it.",en,Thu Jul 13 16:34:03 ,Thu,16:34:03,7/13/2017,7/13/2017 16:34,0,,,,False,False,1308,711,False,909,True,16,"Chicago, IL",18411,Central Time (US & Canada),Aye_Ehm_Ehm,jsonfile_noosa yogurt.json,0.9815312623977661,positive
8373,But shout noosa for giving out free yogurt now I got breakfast,en,Thu Jul 13 15:43:38 ,Thu,15:43:38,7/13/2017,7/13/2017 15:43,0,,,,False,False,5240,106,False,96,True,1,,11676,Pacific Time (US & Canada),anchorbabyy,jsonfile_noosa yogurt.json,0.8129716515541077,positive
