Key,text,lang,created_at,created_day,timeonly,created_dateonly,datetime,retweet_count,coordinates,geo,place,retweeted,truncated,user_favourites_count,user_followers_count,user_following,user_friends_count,user_geo_enabled,user_listed_count,user_location,user_statuses_count,user_time_zone,user_screen_name,file,sentiment_score,sentiment,company_name
2674,"Oui, Yoplait needs help, so it looks to France for inspiration.   #advertising #marketing #…",en,Mon Jun 26 23:52:40 ,Mon,23:52:40,6/24/2017,6/24/2017 23:52,1,,,,False,False,41,3291,False,3989,False,22,"Massachusetts, USA",13736,Pacific Time (US & Canada),Benjamin_Riley_,jsonfile_today_yoplait_ny.json,0.7045032978057861,neutral,yoplait
2675,"adage: Oui, Yoplait needs help, so it looks to France for inspiration.  ",en,Mon Jun 26 23:50:18 ,Mon,23:50:18,6/24/2017,6/24/2017 23:50,0,,,,False,False,2330,102883,False,33542,True,1115,"40.255588,-76.877092",467912,Eastern Time (US & Canada),simplisticpro,jsonfile_today_yoplait_ny.json,0.8210045099258423,neutral,yoplait
2676,"Oui, @Yoplait needs help, so it looks to France for inspiration.  ",en,Mon Jun 26 23:48:07 ,Mon,23:48:07,6/24/2017,6/24/2017 23:48,0,,,,False,False,709,957771,False,12021,True,26759,New York and beyond...,73944,Eastern Time (US & Canada),adage,jsonfile_today_yoplait_ny.json,0.5688471794128418,neutral,yoplait
2678,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 23:42:40 ,Mon,23:42:40,6/24/2017,6/24/2017 23:42,272,,,,False,False,7,52,False,135,False,1,"Florida, USA",162,Pacific Time (US & Canada),BlessBeautMess,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2679,"RT @youbfit: Yoplait&amp;#039;s New French-Style Yogurt, Oui, Is Here to Take On Greek Yogurt  #fitfam ",en,Mon Jun 26 23:42:18 ,Mon,23:42:18,6/24/2017,6/24/2017 23:42,2,,,,False,False,10495,1054,False,315,False,17,"Colorado, USA",78082,Pacific Time (US & Canada),cajungal62,jsonfile_today_yoplait_ny.json,0.6729907989501953,neutral,yoplait
2680,"Yoplait Learns to Manufacture Authenticity to Go With Its Yogurt, via @nytimes ",en,Mon Jun 26 23:40:14 ,Mon,23:40:14,6/24/2017,6/24/2017 23:40,0,,,,False,False,798,343,False,303,False,101,"New York, NY",33648,Eastern Time (US & Canada),HyperformGroup,jsonfile_today_yoplait_ny.json,0.9217707514762878,neutral,yoplait
2681,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 23:35:04 ,Mon,23:35:04,6/24/2017,6/24/2017 23:35,272,,,,False,False,2092,385,False,502,True,5,,9328,Central Time (US & Canada),claudianfaust,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2682,Via @cduhigg Yoplait Learns to Manufacture Authenticity - basically a yogurt high school popularity contest ,en,Mon Jun 26 23:34:11 ,Mon,23:34:11,6/24/2017,6/24/2017 23:34,0,,,,False,False,416,338,False,453,False,24,"Orange County, NC",1192,Central Time (US & Canada),MaggieMonast,jsonfile_today_yoplait_ny.json,0.7012326121330261,neutral,yoplait
2683,"Yoplait&amp;#039;s New French-Style Yogurt, Oui, Is Here to Take On Greek Yogurt  #fitfam ",en,Mon Jun 26 23:30:10 ,Mon,23:30:10,6/24/2017,6/24/2017 23:30,2,,,,False,False,34774,4190,False,2859,True,430,"Bowie, MD ",25665,Eastern Time (US & Canada),youbfit,jsonfile_today_yoplait_ny.json,0.6385908126831055,neutral,yoplait
2684,RT @imomsohard: #Imomsohard and our partner @Yoplait are straight up sneaky. We’ll stoop to anything to prove how awesome moms... https://t…,en,Mon Jun 26 23:24:42 ,Mon,23:24:42,6/24/2017,6/24/2017 23:24,1,,,,False,False,1022,670,False,630,False,53,"Los Angeles, CA",2481,Pacific Time (US & Canada),JennyTesler,jsonfile_today_yoplait_ny.json,0.569631814956665,negative,yoplait
2687,"""Yoplait may have figured out how to fake authenticity as craftily as everyone else."" Hard to beat @Chobani ",en,Mon Jun 26 23:12:51 ,Mon,23:12:51,6/24/2017,6/24/2017 23:12,0,,,,False,False,743,1275,False,874,True,93,San Francisco,1815,Pacific Time (US & Canada),alongsworth,jsonfile_today_yoplait_ny.json,0.44841650128364563,neutral,yoplait
2688,Manufacturing #authenticity: Good @cduhigg @nytimesbusiness column on @Yoplait and the yogurt wars  #brand,en,Mon Jun 26 23:11:00 ,Mon,23:11:00,6/24/2017,6/24/2017 23:11,0,,,,False,False,529,2504,False,2243,False,729,Berlin ,9742,Eastern Time (US & Canada),davidslocum,jsonfile_today_yoplait_ny.json,0.702508270740509,positive,yoplait
2689,yoplait ain't playing around bruh,en,Mon Jun 26 23:09:10 ,Mon,23:09:10,6/24/2017,6/24/2017 23:09,0,,,,False,False,45692,131,False,166,True,4,houston ,28211,Central Time (US & Canada),yungchickenuget,jsonfile_today_yoplait_ny.json,0.46415969729423523,neutral,yoplait
2690,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 23:08:28 ,Mon,23:08:28,6/24/2017,6/24/2017 23:08,272,,,,False,False,45692,131,False,166,True,4,houston ,28211,Central Time (US & Canada),yungchickenuget,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2692,Yoplait Learns to Manufacture Authenticity to Go With Its Yogurt ,en,Mon Jun 26 23:07:26 ,Mon,23:07:26,6/24/2017,6/24/2017 23:07,0,,,,False,False,4739,4157,False,2710,True,251,Syracuse,43165,Eastern Time (US & Canada),TeriKWeaver,jsonfile_today_yoplait_ny.json,0.8134767413139343,neutral,yoplait
2693,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 23:06:18 ,Mon,23:06:18,6/24/2017,6/24/2017 23:06,272,,,,False,False,28460,1073,False,130,False,26,california,51776,Pacific Time (US & Canada),looz_y,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2694,I don't want you guys to ever forget yoplait yogurt follows me on twitter dot com ,en,Mon Jun 26 23:05:39 ,Mon,23:05:39,6/24/2017,6/24/2017 23:05,1,,,,False,False,16294,815,False,809,True,12,"Los Angeles, CA",12530,Eastern Time (US & Canada),fionaderulo,jsonfile_today_yoplait_ny.json,0.6337944269180298,neutral,yoplait
2695,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 23:02:24 ,Mon,23:02:24,6/24/2017,6/24/2017 23:02,272,,,,False,False,16342,284,False,328,True,3,space ,7509,Eastern Time (US & Canada),t_hemps,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2696,"Well, look at that! Being Genuine Sells! @Yoplait Learns to Manufacture Authenticity to Go With Its Yogurt  #CSR",en,Mon Jun 26 23:01:33 ,Mon,23:01:33,6/24/2017,6/24/2017 23:01,4,,,,False,False,112088,37086,False,998,True,2329,New York City/Brooklyn,73130,Eastern Time (US & Canada),susanmcp1,jsonfile_today_yoplait_ny.json,0.748803436756134,positive,yoplait
2698,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 22:53:03 ,Mon,22:53:03,6/24/2017,6/24/2017 22:53,272,,,,False,False,25616,1412,False,429,False,89,,174476,Eastern Time (US & Canada),Pagets_Wife,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2699,#Imomsohard and our partner @Yoplait are straight up sneaky. We’ll stoop to anything to prove how awesome moms... ,en,Mon Jun 26 22:51:23 ,Mon,22:51:23,6/24/2017,6/24/2017 22:51,1,,,,False,False,359,10706,False,74,False,44,"Los Angeles, CA",636,Pacific Time (US & Canada),imomsohard,jsonfile_today_yoplait_ny.json,0.37383031845092773,negative,yoplait
2700,"Yoplait Learns to Manufacture Authenticity to Go With Its Yogurt, via @nytimes ",en,Mon Jun 26 22:47:54 ,Mon,22:47:54,6/24/2017,6/24/2017 22:47,0,,,,False,False,2277,2440,False,2833,True,123,"Boston, MA",11148,Eastern Time (US & Canada),nrothstein,jsonfile_today_yoplait_ny.json,0.9217707514762878,neutral,yoplait
2701,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 22:44:14 ,Mon,22:44:14,6/24/2017,6/24/2017 22:44,272,,,,False,False,32274,1259,False,853,False,66,in a handbasket going to Hell,158936,Eastern Time (US & Canada),iamlordvoldy,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2702,"RT @leeglandorf: .@cduhigg's story on Yoplait's quest to manufacture authenticity is a brilliant shakedown of brand ""storytelling"" 
 https:…",en,Mon Jun 26 22:36:22 ,Mon,22:36:22,6/24/2017,6/24/2017 22:36,2,,,,False,False,9680,34131,False,37554,False,6516,Minneapolis,203108,Central Time (US & Canada),YouBrandInc,jsonfile_today_yoplait_ny.json,0.8318603038787842,positive,yoplait
2704,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 22:35:37 ,Mon,22:35:37,6/24/2017,6/24/2017 22:35,272,,,,False,False,17323,1801,False,825,True,12,"Miami, FL",113875,Eastern Time (US & Canada),g0ldting,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2705,"Yoplait Learns to Manufacture Authenticity to Go With Its Yogurt, via @nytimes ",en,Mon Jun 26 22:23:50 ,Mon,22:23:50,6/24/2017,6/24/2017 22:23,0,,,,False,False,259,194,False,470,True,14,"Washington, DC",1498,Eastern Time (US & Canada),AndrewAnsel,jsonfile_today_yoplait_ny.json,0.9217707514762878,neutral,yoplait
2706,Yoplait Just Launched A “French Yogurt.” It’s Called “Oui.” ,en,Mon Jun 26 22:23:41 ,Mon,22:23:41,6/24/2017,6/24/2017 22:23,0,,,,False,False,5373,9785,False,10400,True,67,United States,45104,Pacific Time (US & Canada),BaybeeReade,jsonfile_today_yoplait_ny.json,0.7218999266624451,neutral,yoplait
2707,"Yoplait's New French-Style Yogurt, Oui, Is Here to Take On Greek Yogurt  #FoodHealthyEating ",en,Mon Jun 26 22:23:21 ,Mon,22:23:21,6/24/2017,6/24/2017 22:23,0,,,,False,False,27,579,False,528,False,117,"Los Angeles, CA",13795,Pacific Time (US & Canada),WestsideFitLA,jsonfile_today_yoplait_ny.json,0.564469575881958,neutral,yoplait
2710,"Interesting! (I hate Yoplait, btw) Yoplait Learns to Manufacture Authenticity to Go With Its Yogurt, via @nytimes ",en,Mon Jun 26 22:19:56 ,Mon,22:19:56,6/24/2017,6/24/2017 22:19,0,,,,False,False,6,342,False,183,False,20,Massachusetts,384,Pacific Time (US & Canada),MA_Innovation,jsonfile_today_yoplait_ny.json,0.7056631445884705,negative,yoplait
2711,"RT @leeglandorf: .@cduhigg's story on Yoplait's quest to manufacture authenticity is a brilliant shakedown of brand ""storytelling"" 
 https:…",en,Mon Jun 26 22:18:29 ,Mon,22:18:29,6/24/2017,6/24/2017 22:18,2,,,,False,False,9926,15245,False,16768,False,8352,"Minneapolis, MN",194482,Central Time (US & Canada),NoteworthyWifey,jsonfile_today_yoplait_ny.json,0.8318603038787842,positive,yoplait
2712,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 22:17:55 ,Mon,22:17:55,6/24/2017,6/24/2017 22:17,272,,,,False,False,20235,327,False,726,True,5,insta: tay.lorable,9158,Central Time (US & Canada),taylorelane51,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2713,Yoplait is undefeated,en,Mon Jun 26 22:17:17 ,Mon,22:17:17,6/24/2017,6/24/2017 22:17,0,,,"{u'full_name': u'Pasadena, TX', u'url': u'https://api.twitter.com/1.1/geo/id/3e82edc94d5c5ce1.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-95.2345837, 29.59057], [-95.083288, 29.59057], [-95.083288, 29.746032], [-95.2345837, 29.746032]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'3e82edc94d5c5ce1', u'name': u'Pasadena'}",False,False,993,454,False,233,True,2,"Houston, TX",19682,Eastern Time (US & Canada),ThomasTooBrutal,jsonfile_today_yoplait_ny.json,0.9221462607383728,positive,yoplait
2715,Yoplait with the W. ,en,Mon Jun 26 22:15:43 ,Mon,22:15:43,6/24/2017,6/24/2017 22:15,0,,,,False,False,4562,1722,False,664,False,32,On your mind,173216,Central Time (US & Canada),LO_oud,jsonfile_today_yoplait_ny.json,0.7537429928779602,neutral,yoplait
2716,"Yoplait's New French-Style Yogurt, Oui, Is Here to Take On Greek Yogurt  ",en,Mon Jun 26 22:15:26 ,Mon,22:15:26,6/24/2017,6/24/2017 22:15,0,,,,False,False,182,6349,False,4279,False,118,"California, USA",23366,Pacific Time (US & Canada),BeautifulCAzone,jsonfile_today_yoplait_ny.json,0.7387200593948364,neutral,yoplait
2717,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 22:10:13 ,Mon,22:10:13,6/24/2017,6/24/2017 22:10,272,,,,False,False,1980,331,False,721,True,4,"Baltimore, Maryland",6302,Eastern Time (US & Canada),410bmoremomma,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2718,"Cultural appropriation for a better yogurt. #WinWin
Yoplait Learns to Manufacture Authenticity 
",en,Mon Jun 26 22:09:04 ,Mon,22:09:04,6/24/2017,6/24/2017 22:09,0,,,,False,False,1650,600,False,381,False,92,,2757,Eastern Time (US & Canada),Stuart,jsonfile_today_yoplait_ny.json,0.5862414836883545,neutral,yoplait
2720,"Yoplait and Mills decide to try selling a good story - French yogurt in little pots. Interesting, from @nytimes  ",en,Mon Jun 26 22:04:49 ,Mon,22:04:49,6/24/2017,6/24/2017 22:04,0,,,,False,False,57,1692,False,239,True,65,Twin Cities,4731,Mountain Time (US & Canada),LeeASchafer,jsonfile_today_yoplait_ny.json,0.8303474187850952,positive,yoplait
2721,.@GeneralMills' Oui by @Yoplait launch is part of the company's plan to revive its struggling yogurt business:… ,en,Mon Jun 26 22:00:39 ,Mon,22:00:39,6/24/2017,6/24/2017 22:00,0,,,,False,True,891,2361,False,878,False,207,"Kansas City, MO",8530,Central Time (US & Canada),Newfoodaisle,jsonfile_today_yoplait_ny.json,0.5185763835906982,neutral,yoplait
2722,ICYMI: Oui by Yoplait is a new cup-set #yogurt in a glass jar  ,en,Mon Jun 26 21:59:34 ,Mon,21:59:34,6/24/2017,6/24/2017 21:59,0,,,,False,False,5,6482,False,267,False,227,"Troy, Mi",5196,Central Time (US & Canada),DairyFoods,jsonfile_today_yoplait_ny.json,0.8575963377952576,neutral,yoplait
2724,.@cduhigg you think @Yoplait borrowed the clear container from @TalentiGelato? ,en,Mon Jun 26 21:53:07 ,Mon,21:53:07,6/24/2017,6/24/2017 21:53,0,,,,False,False,655,181,False,375,True,26,"New York, NY",1092,Eastern Time (US & Canada),yalebuchwald,jsonfile_today_yoplait_ny.json,0.896573007106781,neutral,yoplait
2725,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 21:47:35 ,Mon,21:47:35,6/24/2017,6/24/2017 21:47,272,,,,False,False,84673,598,False,502,True,7,somewhere over the rainbow ,40595,Central Time (US & Canada),the_casshole,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2726,"""Yoplait may have figured out how to fake authenticity as craftily as everyone else."" ",en,Mon Jun 26 21:46:36 ,Mon,21:46:36,6/24/2017,6/24/2017 21:46,0,,,,False,False,3090,1770,False,719,True,54,"Brooklyn, New York",2103,Pacific Time (US & Canada),KeithPandolfi,jsonfile_today_yoplait_ny.json,0.5186924934387207,neutral,yoplait
2727,"General Mills turns to ""heritage"" to boost US Yoplait sales - General Mills is launching what it calls a ""tradi... ",en,Mon Jun 26 21:45:48 ,Mon,21:45:48,6/24/2017,6/24/2017 21:45,0,,,,False,False,0,884,False,1134,False,11,"New York, USA",2037,Central America,WorldFoodLinks,jsonfile_today_yoplait_ny.json,0.7369095087051392,neutral,yoplait
2728,Hacker News - Yoplait Learns to Manufacture Authenticity to Go with Its Yogurt ,en,Mon Jun 26 21:45:18 ,Mon,21:45:18,6/24/2017,6/24/2017 21:45,0,,,,False,False,0,1860,False,14,False,869,,481055,Pacific Time (US & Canada),SecNewsBot,jsonfile_today_yoplait_ny.json,0.6167844533920288,neutral,yoplait
2729,Yoplait Learns to Manufacture Authenticity to Go With Its Yogurt via @NYTimes ,en,Mon Jun 26 21:43:19 ,Mon,21:43:19,6/24/2017,6/24/2017 21:43,0,,,,False,False,20,4407,False,4968,True,216,"milwaukee, wi",102662,Central Time (US & Canada),ngpoulos,jsonfile_today_yoplait_ny.json,0.903638482093811,neutral,yoplait
2730,RT @WLTX: This New Yoplait Campaign is All About Moms  #IMomSoHard ,en,Mon Jun 26 21:41:48 ,Mon,21:41:48,6/24/2017,6/24/2017 21:41,1,,,,False,False,47778,3847,False,3434,True,296,"Columbia, SC ",42932,Eastern Time (US & Canada),midlandshonda,jsonfile_today_yoplait_ny.json,0.7280591130256653,neutral,yoplait
2731,"Great read on branding: Yoplait Learns to Manufacture Authenticity to Go With Its Yogurt, via @nytimes ",en,Mon Jun 26 21:36:49 ,Mon,21:36:49,6/23/2017,6/23/2017 21:36,0,,,,False,False,31,82,False,343,True,3,NYC Area,267,Eastern Time (US & Canada),RJDicovitsky,jsonfile_today_yoplait_ny.json,0.8247554898262024,positive,yoplait
2733,Yoplait - “engineering its way to authenticity” - ,en,Mon Jun 26 21:32:33 ,Mon,21:32:33,6/23/2017,6/23/2017 21:32,0,,,,False,False,923,3074,False,3180,False,76,"42.449329, -71.052783",9873,Eastern Time (US & Canada),JeanTerranova,jsonfile_today_yoplait_ny.json,0.8655780553817749,neutral,yoplait
2735,RT @iheartnaptime: My new favorite snack  @Yoplait dippers!  Perfect for crazy mornings! #MomOn #IWorkWithYoplait  h…,en,Mon Jun 26 21:30:58 ,Mon,21:30:58,6/23/2017,6/23/2017 21:30,14,,,,False,False,2277,2572,False,280,False,96,Wisconsin,3171,Central Time (US & Canada),LemonTreeCathy,jsonfile_today_yoplait_ny.json,0.9846408367156982,positive,yoplait
2738,Yoplait Learns to Manufacture Authenticity to Go With Its Yogurt ,en,Mon Jun 26 21:24:13 ,Mon,21:24:13,6/23/2017,6/23/2017 21:24,0,,,,False,False,999,808,False,552,True,94,,54929,Eastern Time (US & Canada),kevin_reiss,jsonfile_today_yoplait_ny.json,0.8134767413139343,neutral,yoplait
2739,This New Yoplait Campaign is All About Moms  #IMomSoHard ,en,Mon Jun 26 21:21:01 ,Mon,21:21:01,6/23/2017,6/23/2017 21:21,1,,,,False,False,18388,104664,False,3130,True,1023,"Columbia, SC",283670,Eastern Time (US & Canada),WLTX,jsonfile_today_yoplait_ny.json,0.6037551164627075,neutral,yoplait
2740,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 21:16:09 ,Mon,21:16:09,6/23/2017,6/23/2017 21:16,272,,,,False,False,14111,676,False,433,False,1,"Mansfield, Texas",53343,Mountain Time (US & Canada),EmmyBear0,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2741,".@cduhigg's story on Yoplait's quest to manufacture authenticity is a brilliant shakedown of brand ""storytelling"" 
 ",en,Mon Jun 26 21:15:26 ,Mon,21:15:26,6/23/2017,6/23/2017 21:15,2,,,,False,False,1269,744,False,1996,False,27,"Boston, New Haven, NYC",4450,Central Time (US & Canada),leeglandorf,jsonfile_today_yoplait_ny.json,0.8323860168457031,positive,yoplait
2743,@Yoplait YES!! Just saw your new commercial! Thank you! YES!!,en,Mon Jun 26 21:09:32 ,Mon,21:09:32,6/23/2017,6/23/2017 21:09,0,,,,False,False,81,156,False,671,True,10,New Jersey,695,Eastern Time (US & Canada),theresaawad,jsonfile_today_yoplait_ny.json,0.9904149770736694,positive,yoplait
2744,"There are few products more interesting to market than yogurt. In this story, Yoplait realizes being hated is cool. ",en,Mon Jun 26 21:08:24 ,Mon,21:08:24,6/23/2017,6/23/2017 21:08,0,,,,False,False,48,211,False,75,False,28,New York City,390,Eastern Time (US & Canada),pixelvisions,jsonfile_today_yoplait_ny.json,0.4855762720108032,positive,yoplait
2746,"""Oui by Yoplait"" Branding Authenticity - interesting tale of New Product design and Introduction #Marketing 
",en,Mon Jun 26 21:05:43 ,Mon,21:05:43,6/23/2017,6/23/2017 21:05,0,,,,False,False,637,294,False,209,True,17,"Seattle/ Redmond, WA",4003,Pacific Time (US & Canada),sundarb,jsonfile_today_yoplait_ny.json,0.7058773636817932,positive,yoplait
2747,"Yogurt Fail: Best part of this piece on ""manufacturing genuineness""? Yoplait tried yogurts tasting like exotic beers ",en,Mon Jun 26 21:04:49 ,Mon,21:04:49,6/23/2017,6/23/2017 21:04,0,,,,False,False,24,665,False,115,False,58,"Washington, DC",1137,Central Time (US & Canada),JennyRuark,jsonfile_today_yoplait_ny.json,0.46763473749160767,neutral,yoplait
2749,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 20:59:51 ,Mon,20:59:51,6/23/2017,6/23/2017 20:59,272,,,,False,False,8226,542,False,442,True,1,,11568,Pacific Time (US & Canada),Kaliemarie50,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2750,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 20:59:07 ,Mon,20:59:07,6/23/2017,6/23/2017 20:59,272,,,,False,False,493,4914,False,1966,False,68,stalking my boyfriend,181357,Pacific Time (US & Canada),ChieffQueeff,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2752,Yoplait Learns to Manufacture Authenticity to Go With Its Yogurt  #corpgov,en,Mon Jun 26 20:55:53 ,Mon,20:55:53,6/23/2017,6/23/2017 20:55,0,,,,False,False,6818,3766,False,2214,False,243,Portland-SFO-Charlottesville,37640,Eastern Time (US & Canada),WillauerProsky,jsonfile_today_yoplait_ny.json,0.7810325026512146,neutral,yoplait
2753,"RT @Yoplait: To all the moms out there, we see you! You've got this mom thing down the best way, your way. Share w/ a mom friend &amp; together…",en,Mon Jun 26 20:55:51 ,Mon,20:55:51,6/23/2017,6/23/2017 20:55,272,,,,False,False,222,588,False,425,True,0,OHIO FOREVER,19609,Eastern Time (US & Canada),ohiogirl4ever,jsonfile_today_yoplait_ny.json,0.921647310256958,positive,yoplait
2755,"Yoplait Learns to Manufacture Authenticity to Go With Its Yogurt, via @nytimes Viva La France ",en,Mon Jun 26 20:51:00 ,Mon,20:51:00,6/23/2017,6/23/2017 20:51,0,,,,False,False,6,119,False,167,True,3,austin tx ,799,Central Time (US & Canada),newbycpa,jsonfile_today_yoplait_ny.json,0.9179276823997498,neutral,yoplait
2756,"Authenticity through story = sales | Yoplait Learns to Manufacture Authenticity to Go With Its Yogurt, via @nytimes ",en,Mon Jun 26 20:44:03 ,Mon,20:44:03,6/23/2017,6/23/2017 20:44,0,,,,False,False,818,831,False,1362,False,36,Pennsylvania,1261,Eastern Time (US & Canada),shift_mindsets,jsonfile_today_yoplait_ny.json,0.6965498924255371,neutral,yoplait
