Key,text,lang,created_at,created_day,timeonly,created_dateonly,datetime,retweet_count,coordinates,geo,place,retweeted,truncated,user_favourites_count,user_followers_count,user_following,user_friends_count,user_geo_enabled,user_listed_count,user_location,user_statuses_count,user_time_zone,user_screen_name,file,sentiment_score,sentiment,company_name
1080,"Siggi's Dairy Yogurt - ONLY $0.32 at Target!

 ",en,Sun Jun 25 14:13:38 ,Sun,14:13:38,6/25/2017,6/25/2017 14:13,0,,,,False,False,61,498,False,79,False,112,,4036,Pacific Time (US & Canada),i_heart_natural,jsonfile_today_siggi_ny.json,0.6955035924911499,positive,siggi
1081,*NewProduct!* Siggi's Icelandic Style Yogurt! #WhileSupplesLast ,en,Sun Jun 25 13:30:02 ,Sun,13:30:02,6/25/2017,6/25/2017 13:30,0,,,,False,False,1131,306,False,19,False,6,"Beloit, WI",3213,Central Time (US & Canada),WoodmansFood14,jsonfile_today_siggi_ny.json,0.7613314986228943,positive,siggi
1082,RT @siggisdairy: siggi’s icelandic-style yogurt is made with simple ingredients and not a lot of sugar. ,en,Sun Jun 25 03:14:28 ,Sun,3:14:28,6/25/2017,6/25/2017 3:14,7,,,,False,False,44002,1639,False,1093,True,85,"Texas, USA",23709,America/Chicago,Sehnaz235,jsonfile_today_siggi_ny.json,0.5042158961296082,positive,siggi
1083,RT @siggisdairy: siggi’s icelandic-style yogurt is made with simple ingredients and not a lot of sugar. ,en,Sun Jun 25 03:04:13 ,Sun,3:04:13,6/25/2017,6/25/2017 3:04,7,,,,False,False,2677,2684,False,3200,True,262,"Texas, USA",14023,Central Time (US & Canada),fromdparkbench,jsonfile_today_siggi_ny.json,0.5042158961296082,positive,siggi
1084,Siggi Unisex Neck Flap Sunhat UPF50+ Foldable with Chin Cord Mesh Lining Summer -  ,en,Sat Jun 24 14:44:15 ,Sat,14:44:15,6/24/2017,6/24/2017 14:44,0,,,,False,False,0,95,False,10,False,8,,22841,Eastern Time (US & Canada),HuntingGearSS,jsonfile_today_siggi_ny.json,0.8604506850242615,neutral,siggi
1085,Siggi Unisex Neck Flap Sunhat UPF50+ Foldable with Chin Cord Mesh Lining Summer -  ,en,Sat Jun 24 14:40:31 ,Sat,14:40:31,6/24/2017,6/24/2017 14:40,0,,,,False,False,0,95,False,10,False,8,,22841,Eastern Time (US & Canada),HuntingGearSS,jsonfile_today_siggi_ny.json,0.8604506850242615,neutral,siggi
1086,@a1hannan @icelandicprov It's really good! Different than Siggi's. Super smooth!,en,Sat Jun 24 14:39:51 ,Sat,14:39:51,6/24/2017,6/24/2017 14:39,0,,,,False,False,5309,820,False,1377,False,52,,4014,Central Time (US & Canada),RunColbyRun,jsonfile_today_siggi_ny.json,0.9782268404960632,positive,siggi
1087,Siggi Unisex Neck Flap Sunhat UPF50+ Foldable with Chin Cord Mesh Lining Summer -  ,en,Sat Jun 24 14:33:19 ,Sat,14:33:19,6/24/2017,6/24/2017 14:33,0,,,,False,False,0,95,False,10,False,8,,22841,Eastern Time (US & Canada),HuntingGearSS,jsonfile_today_siggi_ny.json,0.8604506850242615,neutral,siggi
1088,Siggi Unisex Neck Flap Sunhat UPF50+ Foldable with Chin Cord Mesh Lining Summer -  ,en,Sat Jun 24 14:28:18 ,Sat,14:28:18,6/24/2017,6/24/2017 14:28,0,,,,False,False,0,95,False,10,False,8,,22841,Eastern Time (US & Canada),HuntingGearSS,jsonfile_today_siggi_ny.json,0.8604506850242615,neutral,siggi
1089,Siggi Unisex Neck Flap Sunhat UPF50+ Foldable with Chin Cord Mesh Lining Summer -  ,en,Sat Jun 24 14:21:08 ,Sat,14:21:08,6/24/2017,6/24/2017 14:21,0,,,,False,False,0,95,False,10,False,8,,22841,Eastern Time (US & Canada),HuntingGearSS,jsonfile_today_siggi_ny.json,0.8604506850242615,neutral,siggi
1090,Siggi Unisex Neck Flap Sunhat UPF50+ Foldable with Chin Cord Mesh Lining Summer -  ,en,Sat Jun 24 14:14:40 ,Sat,14:14:40,6/24/2017,6/24/2017 14:14,0,,,,False,False,0,95,False,10,False,8,,22841,Eastern Time (US & Canada),HuntingGearSS,jsonfile_today_siggi_ny.json,0.8604506850242615,neutral,siggi
1091,Siggi Unisex Neck Flap Sunhat UPF50+ Foldable with Chin Cord Mesh Lining Summer -  ,en,Sat Jun 24 14:09:19 ,Sat,14:09:19,6/24/2017,6/24/2017 14:09,0,,,,False,False,0,95,False,10,False,8,,22841,Eastern Time (US & Canada),HuntingGearSS,jsonfile_today_siggi_ny.json,0.8604506850242615,neutral,siggi
1092,@King__Siggi @wuschelcore defuq what is this?! xD,en,Sat Jun 24 13:10:18 ,Sat,13:10:18,6/24/2017,6/24/2017 13:10,0,,,,False,False,17078,73,False,68,False,0,"In DAI, Laber (+✏️) Streams",1198,Pacific Time (US & Canada),Igel_haus,jsonfile_today_siggi_ny.json,0.5168014168739319,neutral,siggi
1093,Target: Siggi's Yogurt Only $0.32!  ,en,Sat Jun 24 06:40:08 ,Sat,6:40:08,6/24/2017,6/24/2017 6:40,0,,,,False,False,9,69,False,124,False,17,IL,26019,Central Time (US & Canada),ampatterson,jsonfile_today_siggi_ny.json,0.6047501564025879,positive,siggi
1094,Target: Siggi's Yogurt Only $0.32!  ,en,Fri Jun 23 23:20:06 ,Fri,23:20:06,6/23/2017,6/23/2017 23:20,0,,,,False,False,9,69,False,124,False,17,IL,26019,Central Time (US & Canada),ampatterson,jsonfile_today_siggi_ny.json,0.6047501564025879,positive,siggi
1095,@karimckeen At this time siggi's is not available outside of the US. Stay tuned!,en,Fri Jun 23 19:31:04 ,Fri,19:31:04,6/23/2017,6/23/2017 19:31,0,,,,False,False,12743,7982,False,1113,True,126,The State of New York,10391,Eastern Time (US & Canada),siggisdairy,jsonfile_today_siggi_ny.json,0.7671844363212585,neutral,siggi
1096,RT @UNHMSoccer: Next player to join the @unhwildcats family! We are pleased to welcome Siggi Geirsson to #WildcatNation! #IcelandicFirstDiv…,en,Fri Jun 23 18:29:36 ,Fri,18:29:36,6/23/2017,6/23/2017 18:29,2,,,,False,False,48266,1048,False,2000,True,118,"Beverly, MA",617106,Eastern Time (US & Canada),RichSlate,jsonfile_today_siggi_ny.json,0.976925790309906,positive,siggi
1097,RT @Columbia_Biz: .@siggihilmarsson '04 shares entrepreneurial advice with @WellandGoodNYC  ,en,Fri Jun 23 17:21:08 ,Fri,17:21:08,6/23/2017,6/23/2017 17:21,2,,,,False,False,3,7593,False,6316,False,1451,"San Francisco, CA",171887,Pacific Time (US & Canada),LohasTopStories,jsonfile_today_siggi_ny.json,0.9083786606788635,neutral,siggi
1098,RT @Columbia_Biz: .@siggihilmarsson '04 shares entrepreneurial advice with @WellandGoodNYC  ,en,Fri Jun 23 16:32:37 ,Fri,16:32:37,6/23/2017,6/23/2017 16:32,2,,,,False,False,4154,1747,False,253,False,49,"New York, NY",939,Eastern Time (US & Canada),siggihilmarsson,jsonfile_today_siggi_ny.json,0.9083786606788635,neutral,siggi
1099,.@siggihilmarsson '04 shares entrepreneurial advice with @WellandGoodNYC  ,en,Fri Jun 23 15:55:14 ,Fri,15:55:14,6/23/2017,6/23/2017 15:55,2,,,,False,False,1044,100054,False,15579,True,1866,"New York, NY",22146,Eastern Time (US & Canada),Columbia_Biz,jsonfile_today_siggi_ny.json,0.8703851699829102,neutral,siggi
1100,Target: Siggi's Yogurt Only $0.32! ,en,Fri Jun 23 14:30:11 ,Fri,14:30:11,6/23/2017,6/23/2017 14:30,0,,,,False,False,9,69,False,124,False,17,IL,26019,Central Time (US & Canada),ampatterson,jsonfile_today_siggi_ny.json,0.6033134460449219,positive,siggi
1101,Siggi Walker NFL Martellus Bennett's Wife  #football #newenglandpatriots #wags ,en,Fri Jun 23 13:26:50 ,Fri,13:26:50,6/23/2017,6/23/2017 13:26,0,,,,False,False,4,64,False,7,False,106,Germany,18112,Mountain Time (US & Canada),AllKaulitz,jsonfile_today_siggi_ny.json,0.9281244874000549,neutral,siggi
1102,Siggi Walker NFL Martellus Bennett's Wife  #football #newenglandpatriots #wags ,en,Fri Jun 23 13:26:48 ,Fri,13:26:48,6/23/2017,6/23/2017 13:26,0,,,,False,False,14,1692,False,1180,False,129,,47942,Mountain Time (US & Canada),mvalle888,jsonfile_today_siggi_ny.json,0.9281244874000549,neutral,siggi
1103,@King__Siggi @Graxum Dieses Handy.......,en,Thu Jun 22 20:43:58 ,Thu,20:43:58,6/22/2017,6/22/2017 20:43,0,,,,False,False,17078,73,False,68,False,0,"In DAI, Laber (+✏️) Streams",1198,Pacific Time (US & Canada),Igel_haus,jsonfile_today_siggi_ny.json,0.8110542893409729,neutral,siggi
1104,"@A1vegang 2b (cont.):...I don't drink milk (it's always tasted vile to me), but I will drink Siggi's yogurt (which is organic, w/o rBST)",en,Thu Jun 22 19:31:20 ,Thu,19:31:20,6/22/2017,6/22/2017 19:31,0,,,,False,False,178343,1222,False,2919,True,29,Earth,107347,Central Time (US & Canada),megaholt,jsonfile_today_siggi_ny.json,0.5547487139701843,neutral,siggi
1105,@OnPointeJ @StilettoRoyalty I like Siggi's as well. Noosa's is awesome too.,en,Thu Jun 22 15:38:49 ,Thu,15:38:49,6/22/2017,6/22/2017 15:38,0,,,,False,False,24,475,False,45,False,9,USA,26366,Pacific Time (US & Canada),JulieAfterHours,jsonfile_today_siggi_ny.json,0.9830154776573181,positive,siggi
1106,@jabriella Siggi's  consistently good yogurt.  doesn't add a bunch of excess sugar.   cool owner.,en,Thu Jun 22 14:44:59 ,Thu,14:44:59,6/22/2017,6/22/2017 14:44,0,,,,False,False,49772,576,False,2091,False,18,,28506,Pacific Time (US & Canada),fullylawful,jsonfile_today_siggi_ny.json,0.9219731688499451,positive,siggi
1107, 6/22/17 WE Club - Siggi's Icelandic Yogurt in 5.3 or 4.4 oz 2 for $1! Limit 2. Pls mention… ,en,Thu Jun 22 13:35:11 ,Thu,13:35:11,6/22/2017,6/22/2017 13:35,0,,,,False,True,34,206,False,245,True,2,"Ripon, WI",690,Pacific Time (US & Canada),WebstersWOW1987,jsonfile_today_siggi_ny.json,0.861105740070343,neutral,siggi
1109,@Howler1934 We hate to hear that you didn't enjoy your cup of siggi's! Please email us and we'll happily make this… ,en,Wed Jun 21 18:37:34 ,Wed,18:37:34,6/21/2017,6/21/2017 18:37,0,,,,False,True,12743,7982,False,1113,True,126,The State of New York,10391,Eastern Time (US & Canada),siggisdairy,jsonfile_today_siggi_ny.json,0.8025743961334229,negative,siggi
1110,"Siggi's Icelandic style yogurt, you claimed that your flavor was vanilla. The results are in and you lied. Bleh!",en,Wed Jun 21 17:24:24 ,Wed,17:24:24,6/21/2017,6/21/2017 17:24,0,,,"{u'full_name': u'Chicago, IL', u'url': u'https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'1d9a5370a355ab0c', u'name': u'Chicago'}",False,False,33748,101,False,523,True,0,"Chicagoish, IL ",2708,Pacific Time (US & Canada),Howler1934,jsonfile_today_siggi_ny.json,0.8910118341445923,negative,siggi
1112,"@rhodydoz @martini_me Just got hooked onto Siggi's, wicked good stuff",en,Wed Jun 21 15:14:20 ,Wed,15:14:20,6/21/2017,6/21/2017 15:14,0,,,,False,False,10880,424,False,400,True,5,401,21291,Eastern Time (US & Canada),SeanTWright_,jsonfile_today_siggi_ny.json,0.9779771566390991,positive,siggi
1113,@NeokaiTiger siggi's has just 9-11g sugar per 5.3oz serving and 15-16g protein! Check it out: ,en,Wed Jun 21 14:17:44 ,Wed,14:17:44,6/21/2017,6/21/2017 14:17,0,,,,False,False,12743,7982,False,1113,True,126,The State of New York,10391,Eastern Time (US & Canada),siggisdairy,jsonfile_today_siggi_ny.json,0.5557946562767029,neutral,siggi
1114,Siggi's is better than chobani,en,Wed Jun 21 03:31:42 ,Wed,3:31:42,6/21/2017,6/21/2017 3:31,0,,,,False,False,331,46,False,61,False,0,British Virgin Islands,253,Pacific Time (US & Canada),gibngab,jsonfile_today_siggi_ny.json,0.48029863834381104,positive,siggi
1115,"""what's that stuff? The chocolate sauce?"" 
 - siggi",en,Wed Jun 21 01:30:26 ,Wed,1:30:26,6/21/2017,6/21/2017 1:30,0,,,,False,False,23524,341,False,632,True,5,"Hell
",7459,Pacific Time (US & Canada),SE55IONS,jsonfile_today_siggi_ny.json,0.8603468537330627,neutral,siggi
1116,"""I wouldn't mind if I failed, because I tried something worthwhile.""- Siggi Hilmarsson #gogetit",en,Tue Jun 20 23:27:39 ,Tue,23:27:39,6/20/2017,6/20/2017 23:27,0,,,,False,False,4980,1008,False,3569,True,57,IG @romoney_millions ,2552,Central Time (US & Canada),RoFields,jsonfile_today_siggi_ny.json,0.5509303212165833,positive,siggi
1117,"Siggi Womens UPF 50+ Packable Summer Sun Straw Hat Wide Brim Foldable 56-59CM 

#SimpleShopping #Offer

",en,Tue Jun 20 21:21:00 ,Tue,21:21:00,6/20/2017,6/20/2017 21:21,0,,,,False,False,539,6023,False,6605,False,30,"Inglaterra, Reino Unido",2530,Pacific Time (US & Canada),KTOfertasUK,jsonfile_today_siggi_ny.json,0.8732357025146484,neutral,siggi
1118,"@NeokaiTiger Siggi's is good, IMO. There's also Wallaby brand kefir.",en,Tue Jun 20 21:07:36 ,Tue,21:07:36,6/20/2017,6/20/2017 21:07,0,,,,False,False,20804,17,False,150,False,1,"Pangnirtung, Nunavut",54659,Eastern Time (US & Canada),PogeyNarc,jsonfile_today_siggi_ny.json,0.9043027758598328,positive,siggi
1119,I won a month of free Siggi's!  Thanks Jessica and everyone at @siggisdairy #dailysiggis is… ,en,Tue Jun 20 20:40:32 ,Tue,20:40:32,6/20/2017,6/20/2017 20:40,0,"{u'type': u'Point', u'coordinates': [-77.5688, 37.5199]}","{u'type': u'Point', u'coordinates': [37.5199, -77.5688]}","{u'full_name': u'Bon Air, VA', u'url': u'https://api.twitter.com/1.1/geo/id/bf16dab6b130c4ca.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-77.616202, 37.495023], [-77.523345, 37.495023], [-77.523345, 37.542652], [-77.616202, 37.542652]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'bf16dab6b130c4ca', u'name': u'Bon Air'}",False,False,217,87,False,360,True,4,"Richmond, VA",665,Eastern Time (US & Canada),joeparfitt,jsonfile_today_siggi_ny.json,0.9783501625061035,positive,siggi
1120,@Siggi_palli Love it siggi,en,Tue Jun 20 20:28:52 ,Tue,20:28:52,6/20/2017,6/20/2017 20:28,0,,,,False,False,26628,519,False,626,True,3,Liverpool ,12015,Pacific Time (US & Canada),cowcart1,jsonfile_today_siggi_ny.json,0.9760966897010803,positive,siggi
1121,RT @CookiePie0402: Love this interview with brilliant @siggihilmarsson --&gt; The mindset all goal-getters should have via @WellandGoodNYC htt…,en,Tue Jun 20 13:09:48 ,Tue,13:09:48,6/20/2017,6/20/2017 13:09,1,,,,False,False,4154,1747,False,253,False,49,"New York, NY",939,Eastern Time (US & Canada),siggihilmarsson,jsonfile_today_siggi_ny.json,0.9624239206314087,positive,siggi
1122,@cameronesposito siggi is top notch; you are a lady and a scholar,en,Tue Jun 20 08:57:00 ,Tue,8:57:00,6/20/2017,6/20/2017 8:57,0,,,,False,False,1324,190,False,224,False,6,New Jersey,1318,America/New_York,NattySciSings,jsonfile_today_siggi_ny.json,0.9494010806083679,positive,siggi
1123,"The one mindset all goal-getters should have, according to Siggi’s founder ",en,Tue Jun 20 05:07:01 ,Tue,5:07:01,6/20/2017,6/20/2017 5:07,0,,,,False,False,19,63,False,152,False,5,"Milwaukee, WI",810,Pacific Time (US & Canada),WarHorseTalent,jsonfile_today_siggi_ny.json,0.5864351987838745,positive,siggi
1124,@cameronesposito Vanilla Siggi's is the best thing!,en,Tue Jun 20 03:55:43 ,Tue,3:55:43,6/20/2017,6/20/2017 3:55,0,,,,False,False,117,49,False,112,False,4,Houston (mostly),692,Central Time (US & Canada),blurker,jsonfile_today_siggi_ny.json,0.9735982418060303,positive,siggi
1125,@cameronesposito Siggi's!! Had no idea we were so cliche!,en,Tue Jun 20 02:38:37 ,Tue,2:38:37,6/20/2017,6/20/2017 2:38,0,,,,False,False,2904,34,False,197,True,0,"New Orleans, LA",214,Eastern Time (US & Canada),run_gainesville,jsonfile_today_siggi_ny.json,0.37218260765075684,negative,siggi
1126,@cameronesposito my friend has a cat named siggi and siggi has stupid big rabbit feet so your yogurt reminds me of… ,en,Tue Jun 20 02:31:53 ,Tue,2:31:53,6/20/2017,6/20/2017 2:31,0,,,"{u'full_name': u'Connecticut, USA', u'url': u'https://api.twitter.com/1.1/geo/id/e86b380cfefcced5.json', u'country': u'United States', u'place_type': u'admin', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.727776, 40.950918], [-71.786994, 40.950918], [-71.786994, 42.050588], [-73.727776, 42.050588]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'e86b380cfefcced5', u'name': u'Connecticut'}",False,True,12876,201,False,559,True,13,ct,5739,Eastern Time (US & Canada),SaraBTakacs,jsonfile_today_siggi_ny.json,0.6535485982894897,negative,siggi
1127,@cameronesposito I'll one-up you. Siggi's AND cat food. ,en,Tue Jun 20 02:06:42 ,Tue,2:06:42,6/20/2017,6/20/2017 2:06,0,,,,False,False,12148,156,False,769,True,5,"Austin, TX",4275,Pacific Time (US & Canada),shreksuality,jsonfile_today_siggi_ny.json,0.5838563442230225,neutral,siggi
1128,Both #cats really like #Siggi's drinkable yogurt.  That is good cuz I like it as well,en,Tue Jun 20 01:41:22 ,Tue,1:41:22,6/20/2017,6/20/2017 1:41,0,,,,False,False,6406,2152,False,2607,False,299,USA,56629,Eastern Time (US & Canada),DangerousHedges,jsonfile_today_siggi_ny.json,0.9739930033683777,positive,siggi
1130,@AmyMek Siggi's is the best! No more Chobani purchases from me. I'll purchase another brand if Siggi's is sold out.,en,Tue Jun 20 00:00:35 ,Tue,0:00:35,6/20/2017,6/20/2017 0:00,0,,,,False,False,252,13,False,83,True,0,"California, USA",668,Pacific Time (US & Canada),448suz,jsonfile_today_siggi_ny.json,0.8348221182823181,positive,siggi
3272,Siggi's yogurt is the shit. Fuck a Chobani.,en,Mon Jul 03 18:13:31 ,Mon,18:13:31,6/26/2017,6/26/2017 18:13,0,,,,False,False,3074,153,False,115,True,2,,1222,Pacific Time (US & Canada),EfrenMiranda_,jsonfile_chobani.json,0.943824052810669,negative,siggi
4796,FREE Siggi's Yogurt at Target!  ,en,Tue Jul 04 23:20:05 ,Tue,23:20:05,2/7/2017,7/2/2017 23:20,0,,,,False,False,9,69,False,124,False,17,IL,26396,Central Time (US & Canada),ampatterson,jsonfile_siggi.json,0.9267650246620178,positive,siggi
4797,RT @FreebieShark: Target: FREE Siggi’s Icelandic Yogurt (After Ibotta)  ,en,Tue Jul 04 20:04:54 ,Tue,20:04:54,2/7/2017,7/2/2017 20:04,1,,,,False,False,704,290,False,635,True,52,"Michigan City, IN",67254,Eastern Time (US & Canada),LucassMomAgain,jsonfile_siggi.json,0.6317244172096252,neutral,siggi
4798,@dancing_robot it was like that siggi's super-protein low sugar stuff too,en,Tue Jul 04 18:52:23 ,Tue,18:52:23,2/7/2017,7/2/2017 18:52,0,,,,False,False,21568,535,False,759,True,6,"New York, NY",11400,Eastern Time (US & Canada),bringinsexybach,jsonfile_siggi.json,0.7589882612228394,neutral,siggi
4799,"Hey you guys

Instagram:
Fanacc: @.nephenstorton
Private: @.lea_siggi",en,Tue Jul 04 18:38:14 ,Tue,18:38:14,2/7/2017,7/2/2017 18:38,0,,,,False,False,55676,335,False,830,False,26,In my depressed mind,49911,Pacific Time (US & Canada),NephenStorton,jsonfile_siggi.json,0.6956702470779419,neutral,siggi
4800,Target: Better than FREE Siggi's Yogurt (After Ibotta) via Coupon Pro - Now through July ... ,en,Tue Jul 04 15:38:48 ,Tue,15:38:48,2/7/2017,7/2/2017 15:38,0,,,,False,False,43,336,False,1018,True,3,,4966,Eastern Time (US & Canada),spiderman45673,jsonfile_siggi.json,0.9300084114074707,positive,siggi
4801,Target: Better than FREE Siggi's Yogurt (After Ibotta) via Coupon Pro - Now through July ... ,en,Tue Jul 04 15:36:48 ,Tue,15:36:48,2/7/2017,7/2/2017 15:36,0,,,,False,False,487,587,False,1999,True,18,,18384,Central Time (US & Canada),ablaire17,jsonfile_siggi.json,0.9300084114074707,positive,siggi
4802,Target: 2 FREE Siggi's Yogurt (After Ibotta) 🍓🍒 ,en,Tue Jul 04 15:03:47 ,Tue,15:03:47,2/7/2017,7/2/2017 15:03,0,,,,False,False,318,14143,False,180,False,150,Sunny California,20025,Pacific Time (US & Canada),CouponProBlog,jsonfile_siggi.json,0.6571999788284302,positive,siggi
4803,FREE Siggi's Yogurt at Target! ,en,Tue Jul 04 14:30:34 ,Tue,14:30:34,2/7/2017,7/2/2017 14:30,0,,,,False,False,9,69,False,124,False,17,IL,26396,Central Time (US & Canada),ampatterson,jsonfile_siggi.json,0.9269222021102905,positive,siggi
4804,@SkyKaveh very good signing will control their midfield and release Siggi. Already my candidate for best newcomers in PL XI,en,Tue Jul 04 13:10:07 ,Tue,13:10:07,2/7/2017,7/2/2017 13:10,1,,,,False,False,4299,249,False,521,True,14,goa india,10421,Pacific Time (US & Canada),BobbyGoa,jsonfile_siggi.json,0.9630395770072937,positive,siggi
4805,Siggi is becoming my new favourite. She's so curious and gentle and jfrssibdd❤️❤️,en,Tue Jul 04 12:49:03 ,Tue,12:49:03,2/7/2017,7/2/2017 12:49,0,,,,False,False,11481,681,False,271,True,10,Belfast,14178,Pacific Time (US & Canada),Blaze_TFD,jsonfile_siggi.json,0.9738065004348755,positive,siggi
4806,"We've named the ginger, cream and grey kittens. They are Weasley, Khija and Siggi",en,Tue Jul 04 12:47:44 ,Tue,12:47:44,2/7/2017,7/2/2017 12:47,0,,,,False,False,11481,681,False,271,True,10,Belfast,14178,Pacific Time (US & Canada),Blaze_TFD,jsonfile_siggi.json,0.7506390810012817,neutral,siggi
4807,Target: FREE Siggi’s Icelandic Yogurt (After Ibotta) ,en,Tue Jul 04 11:47:30 ,Tue,11:47:30,2/7/2017,7/2/2017 11:47,0,,,,False,False,1,7103,False,175,False,96,,154351,Pacific Time (US & Canada),BestWebStuff,jsonfile_siggi.json,0.5987738370895386,positive,siggi
