Key,text,lang,created_at,created_day,timeonly,created_dateonly,datetime,retweet_count,coordinates,geo,place,retweeted,truncated,user_favourites_count,user_followers_count,user_following,user_friends_count,user_geo_enabled,user_listed_count,user_location,user_statuses_count,user_time_zone,user_screen_name,file,sentiment_score,sentiment,company_name
7688,@DaveLack Obviously this is super subjective but I like FAGE better than Chobani. Not sure how the non-fat’s stack up to each other though.,en,Wed Jul 12 20:09:16 ,Wed,20:09:16,12/7/2017,7/12/2017 20:09,0,,,,False,False,9777,5128,False,1118,True,216,"Sacramento, CA. ",110590,Pacific Time (US & Canada),kfippin,jsonfile_chobani.json,0.5575042963027954,neutral,fage
7690,"today my aunt blessed me with fage yogurt, bye chobani.",en,Wed Jul 12 19:50:10 ,Wed,19:50:10,12/7/2017,7/12/2017 19:50,0,,,,False,False,10590,69,False,152,False,0,New York,2018,Pacific Time (US & Canada),mleeartmallcop,jsonfile_chobani.json,0.9270252585411072,positive,fage
7840,@grrrlxblood @JohnMayer this man is cLearly ignornat @Chobani @Yoplait @Oikos @FAGEUSA please advise,en,Tue Jul 11 02:39:09 ,Tue,2:39:09,11/7/2017,7/11/2017 2:39,0,,,,False,False,33068,180,False,126,True,2,inside my own ass,3606,Eastern Time (US & Canada),twofakeplants,jsonfile_chobani.json,0.8234530091285706,negative,fage
8158,@JohnMayer Shots fired @Chobani @Yoplait @TillamookCheese @FAGEUSA,en,Fri Jul 07 08:25:00 ,Fri,8:25:00,7/7/2017,7/7/2017 8:25,1,,,,False,False,6780,613,False,698,True,5,"Los Angeles, CA",10099,Pacific Time (US & Canada),sydniemusic,jsonfile_chobani.json,0.6194086074829102,negative,fage
8196,"Greek yogurt is better than regular, and the Chobani brand is better than Fage, in my opinion",en,Thu Jul 06 18:07:04 ,Thu,18:07:04,6/7/2017,7/6/2017 18:07,0,,,,False,False,688,483,False,451,True,7,PNW,12573,Pacific Time (US & Canada),fabDEFINED,jsonfile_chobani.json,0.884016752243042,positive,fage
8692,@grrrlxblood @JohnMayer this man is cLearly ignornat @Chobani @Yoplait @Oikos @FAGEUSA please advise,en,Tue Jul 11 02:39:09 ,Tue,2:39:09,11/7/2017,7/11/2017 2:39,0,,,,False,False,33068,180,False,126,True,2,inside my own ass,3606,Eastern Time (US & Canada),twofakeplants,jsonfile_yoplait.json,0.8234530091285706,negative,fage
8864,@JohnMayer Shots fired @Chobani @Yoplait @TillamookCheese @FAGEUSA,en,Fri Jul 07 08:25:00 ,Fri,8:25:00,7/7/2017,7/7/2017 8:25,1,,,,False,False,6780,613,False,698,True,5,"Los Angeles, CA",10099,Pacific Time (US & Canada),sydniemusic,jsonfile_yoplait.json,0.6194086074829102,negative,fage
9064,i hate this all so much. Chobani does not taste like greek yogurt. it tastes like nothing. why do people buy it when Fage is RIGHT THERE.,en,Mon Jun 26 21:43:54 ,Mon,21:43:54,6/26/2017,6/26/2017 21:43,0,,,,False,False,4000,703,False,583,True,18,"New York, NY",3836,,KastaliaMedrano,jsonfile_chobani.json,0.9451064467430115,negative,fage
9575,RT @vradams: the only approved good authentic greek yogurt on the market is FAGE. fake ass CHOBANI is dead to me,en,Thu Jul 13 23:58:27 ,Thu,23:58:27,7/13/2017,7/13/2017 23:58,4,,,,False,False,21271,405,False,374,False,2,925/2θ8,5544,,arigeorgallis,jsonfile_chobani.json,0.9141055941581726,negative,fage
9582,RT @vradams: the only approved good authentic greek yogurt on the market is FAGE. fake ass CHOBANI is dead to me,en,Thu Jul 13 21:45:04 ,Thu,21:45:04,7/13/2017,7/13/2017 21:45,4,,,,False,False,8906,329,False,306,True,1,,2568,,mgdwyer3,jsonfile_chobani.json,0.9141055941581726,negative,fage
9583,the only approved good authentic greek yogurt on the market is FAGE. fake ass CHOBANI is dead to me,en,Thu Jul 13 21:44:39 ,Thu,21:44:39,7/13/2017,7/13/2017 21:44,4,,,,False,False,6162,214,False,243,True,0,,319,,vradams,jsonfile_chobani.json,0.9115899801254272,negative,fage
9794,RT @villietoldme: Stop buying chobani when theres actual greek yogurt called FAGE you can get. Support greece while you obsess over our yog…,en,Sun Jul 09 22:07:58 ,Sun,22:07:58,9/7/2017,7/9/2017 22:07,12,,,,False,False,86180,242,False,1244,False,30,triplets biased,58789,,yanglelejauregi,jsonfile_chobani.json,0.5769595503807068,negative,fage
9903,RT @sydniemusic: @JohnMayer Shots fired @Chobani @Yoplait @TillamookCheese @FAGEUSA,en,Fri Jul 07 13:59:55 ,Fri,13:59:55,7/7/2017,7/7/2017 13:59,1,,,,False,False,4695,779,False,2449,True,18,"Bakersfield, CA",1342,,HanerTara,jsonfile_chobani.json,0.5521209836006165,negative,fage
9925,@saVageGreek86 @Yoplait ew how are u going to come for chobani and not hype up fage????,en,Fri Jul 07 01:28:29 ,Fri,1:28:29,7/7/2017,7/7/2017 1:28,0,,,,False,False,1127,33,False,186,False,0,"Corpus Christi, TX",205,,annatalitali,jsonfile_chobani.json,0.8281757831573486,negative,fage
10540,RT @sydniemusic: @JohnMayer Shots fired @Chobani @Yoplait @TillamookCheese @FAGEUSA,en,Fri Jul 07 13:59:55 ,Fri,13:59:55,7/7/2017,7/7/2017 13:59,1,,,,False,False,4695,779,False,2449,True,18,"Bakersfield, CA",1342,,HanerTara,jsonfile_yoplait.json,0.5521209836006165,negative,fage
10550,@saVageGreek86 @Yoplait ew how are u going to come for chobani and not hype up fage????,en,Fri Jul 07 01:28:29 ,Fri,1:28:29,7/7/2017,7/7/2017 1:28,0,,,,False,False,1127,33,False,186,False,0,"Corpus Christi, TX",205,,annatalitali,jsonfile_yoplait.json,0.8281757831573486,negative,fage
10623,RT @sydniemusic: @JohnMayer Shots fired @Chobani @Yoplait @TillamookCheese @FAGEUSA,en,Fri Jul 07 13:59:55 ,Fri,13:59:55,7/7/2017,7/7/2017 13:59,1,,,,False,False,4695,779,False,2449,True,17,"Bakersfield, CA",1342,,HanerTara,jsonfile_yoplait.json,0.5521209836006165,negative,fage
10949,RT @YoToGo_co: #monday get motivated #yogurt #greekyogurt #eathealthy #onthego #weightwatchers #chobani #fage #yoplait #yotogo.net https://…,en,Mon Jul 24 16:26:18 ,Mon,16:26:18,7/24/2017,7/24/2017 16:26,1,,,,False,False,8508,246,False,342,True,5,"Louisville, KY",4564,Eastern Time (US & Canada),chrissiexohearn,jsonfile_chobani.json,0.6275327205657959,positive,fage
10971,@DeePilYo It's my favorite thus far over the chobani and fage suspects.,en,Mon Jul 24 14:14:20 ,Mon,14:14:20,7/24/2017,7/24/2017 14:14,0,,,,False,False,5766,787,False,1315,True,25,Detroit living ,12590,Central Time (US & Canada),Jamie_Delancey,jsonfile_chobani.json,0.9589183330535889,positive,fage
10989,RT @myrdraal2001: Is @GMA really going to try to tell us that @Chobani started in their own kitchen and not in @FAGEUSA? Talk about #altern…,en,Mon Jul 24 12:06:01 ,Mon,12:06:01,7/24/2017,7/24/2017 12:06,1,,,,False,False,3,2234,False,3,False,54,"Washington, DC",71462,Pacific Time (US & Canada),AlternatFacts,jsonfile_chobani.json,0.6552596688270569,neutral,fage
10990,#monday get motivated #yogurt #greekyogurt #eathealthy #onthego #weightwatchers #chobani #fage #yoplait #yotogo.net ,en,Mon Jul 24 12:04:46 ,Mon,12:04:46,7/24/2017,7/24/2017 12:04,1,,,,False,False,20,44,False,80,False,9,,328,Pacific Time (US & Canada),YoToGo_co,jsonfile_chobani.json,0.6527338624000549,positive,fage
10991,Is @GMA really going to try to tell us that @Chobani started in their own kitchen and not in @FAGEUSA? Talk about #alternativefacts! 🇬🇷,en,Mon Jul 24 12:04:06 ,Mon,12:04:06,7/24/2017,7/24/2017 12:04,1,,,,False,False,2125,37,False,232,False,7,,3449,,myrdraal2001,jsonfile_chobani.json,0.5783407688140869,negative,fage
11347,@andylassner He only took on Chobani because he doesn't understand the correct pronunciation of Fage.,en,Sun Jul 23 15:55:42 ,Sun,15:55:42,7/23/2017,7/23/2017 15:55,0,,,,False,False,2909,140,False,146,False,3,,12317,Eastern Time (US & Canada),CarolReynolds2,jsonfile_chobani.json,0.8227671384811401,negative,fage
12061,RT @brittany_omg: BUT I SWEAR IF EVERYONE TRIED FAGE GREEK YOGURT NO ONE WOULD EVER EAT GROSS ASS CHOBANI AGAIN,en,Wed Jul 19 01:12:18 ,Wed,1:12:18,7/19/2017,7/19/2017 1:12,1,,,,False,False,1040,175,False,376,True,0,Sunny Southern California ,1856,,H8Manolo,jsonfile_chobani.json,0.814520001411438,negative,fage
12336,"RT @WDAdvertising: Super kids try super snacks. Which Greek yogurt brand keeps parents and kids happy? @FAGEUSA @Stonyfield @Dannon 
https:…",en,Sat Jul 22 11:03:00 ,Sat,11:03:00,7/22/2017,7/22/2017 11:03,2,,,,False,False,157,1,False,64,False,0,,158,,ariramoc1984,jsonfile_dannon.json,0.8186918497085571,positive,fage
12703,"RT @WDAdvertising: Super kids try super snacks. Which Greek yogurt brand keeps parents and kids happy? @FAGEUSA @Stonyfield @Dannon 
https:…",en,Sat Jul 22 11:03:00 ,Sat,11:03:00,7/22/2017,7/22/2017 11:03,2,,,,False,False,157,1,False,64,False,0,,158,,ariramoc1984,jsonfile_Stonyfield.json,0.8186918497085571,positive,fage
13041,"Yoplait lost big in the Greek yogurt segment, let's see if they can get Americans to swap FAGE for ""Oui"" ",en,Mon Jul 24 17:31:00 ,Mon,17:31:00,7/24/2017,7/24/2017 17:31,0,,,,False,False,599,234,False,19,True,2,,2077,Eastern Time (US & Canada),MikeRogue,jsonfile_yoplait.json,0.735247015953064,negative,fage
13045,RT @YoToGo_co: #monday get motivated #yogurt #greekyogurt #eathealthy #onthego #weightwatchers #chobani #fage #yoplait #yotogo.net https://…,en,Mon Jul 24 16:26:18 ,Mon,16:26:18,7/24/2017,7/24/2017 16:26,1,,,,False,False,8508,246,False,342,True,5,"Louisville, KY",4564,Eastern Time (US & Canada),chrissiexohearn,jsonfile_yoplait.json,0.6275327205657959,positive,fage
13053,#monday get motivated #yogurt #greekyogurt #eathealthy #onthego #weightwatchers #chobani #fage #yoplait #yotogo.net ,en,Mon Jul 24 12:04:46 ,Mon,12:04:46,7/24/2017,7/24/2017 12:04,1,,,,False,False,20,44,False,80,False,9,,328,Pacific Time (US & Canada),YoToGo_co,jsonfile_yoplait.json,0.6527338624000549,positive,fage
14679,Still need offers from yogurt for my endorsement @Yoplait @Oikos @Chobani @noosayoghurt @dannon @FAGEUSA @YoCrunch @PlentiYogurt,en,Wed Aug 09 01:54:04 ,Wed,1:54:04,9/8/2017,8/9/2017 1:54,0,,,,False,False,89,1776,False,710,True,146,"Indiana (via Columbus, OH)",39440,Eastern Time (US & Canada),sweetbob,jsonfile_Chobani.json,0.7974486351013184,neutral,fage
14874,"i almost always trust ppl with strong opinions on yogurt, particularly @FAGEUSA eaters. chobani slurpers are not to be trusted",en,Mon Aug 07 05:02:25 ,Mon,5:02:25,7/8/2017,8/7/2017 5:02,0,,,,False,False,276,17,False,24,False,1,Wompster's University,291,,janesingasong,jsonfile_Chobani.json,0.48041632771492004,negative,fage
14878,"But seriously, why is yogurt only marketed toward women?!? Show me some hot dads eating #yogurt come on @Yoplait @Dannon @Chobani @FAGEUSA",en,Mon Aug 07 03:54:11 ,Mon,3:54:11,7/8/2017,8/7/2017 3:54,0,,,,False,False,1651,122,False,68,False,1,"Austin, TX",2950,Pacific Time (US & Canada),lastam,jsonfile_Chobani.json,0.6319767832756042,negative,fage
15063,@eleni323i @FAGEUSA @Chobani wins,en,Sat Aug 05 01:07:52 ,Sat,1:07:52,5/8/2017,8/5/2017 1:07,0,,,,False,False,1152,134,False,294,False,15,,1627,,bigcatsells,jsonfile_Chobani.json,0.6829756498336792,neutral,fage
15262,@mrobin032009 @FAGEUSA @Chobani I buy whichever is cheaper. :-)  we can't agree on everything.,en,Fri Aug 04 02:29:56 ,Fri,2:29:56,4/8/2017,8/4/2017 2:29,0,,,,False,False,15853,995,False,1522,True,76,"Saint Paul, MN",47497,Central Time (US & Canada),fleetssara,jsonfile_Chobani.json,0.5557169318199158,neutral,fage
15263,@fleetssara @FAGEUSA @Chobani They are nothing alike. I've tried several flavors of @Chobani - have not liked any o… ,en,Fri Aug 04 02:26:42 ,Fri,2:26:42,4/8/2017,8/4/2017 2:26,0,,,,False,True,18228,2608,False,2967,True,326,Minnesota,89108,Central Time (US & Canada),mrobin032009,jsonfile_Chobani.json,0.857352614402771,negative,fage
15264,@mrobin032009 @FAGEUSA @Chobani Why? I feel they are basically the same.,en,Fri Aug 04 02:24:54 ,Fri,2:24:54,4/8/2017,8/4/2017 2:24,0,,,,False,False,15853,995,False,1522,True,76,"Saint Paul, MN",47497,Central Time (US & Canada),fleetssara,jsonfile_Chobani.json,0.579272449016571,neutral,fage
15267,I demand @FAGEUSA (will that work for them?) 🤔 Not a @Chobani fan at all. ,en,Fri Aug 04 02:18:00 ,Fri,2:18:00,4/8/2017,8/4/2017 2:18,0,,,,False,False,18228,2608,False,2967,True,326,Minnesota,89108,Central Time (US & Canada),mrobin032009,jsonfile_Chobani.json,0.8625118136405945,negative,fage
15973,Still need offers from yogurt for my endorsement @Yoplait @Oikos @Chobani @noosayoghurt @dannon @FAGEUSA @YoCrunch @PlentiYogurt,en,Wed Aug 09 01:54:04 ,Wed,1:54:04,9/8/2017,8/9/2017 1:54,0,,,,False,False,89,1776,False,710,True,146,"Indiana (via Columbus, OH)",39440,Eastern Time (US & Canada),sweetbob,jsonfile_Dannon.json,0.7974486351013184,neutral,fage
16171,"But seriously, why is yogurt only marketed toward women?!? Show me some hot dads eating #yogurt come on @Yoplait @Dannon @Chobani @FAGEUSA",en,Mon Aug 07 03:54:11 ,Mon,3:54:11,7/8/2017,8/7/2017 3:54,0,,,,False,False,1651,122,False,68,False,1,"Austin, TX",2950,Pacific Time (US & Canada),lastam,jsonfile_Dannon.json,0.6319767832756042,negative,fage
17029,"@PlentiYogurt @browncowyogurt @FAGEUSA @LiberteUSA @Stonyfield @wallabyyogurt @YoCrunch I followed you, so DM your offers please.",en,Tue Aug 08 20:51:01 ,Tue,20:51:01,8/8/2017,8/8/2017 20:51,0,,,,False,False,89,1776,False,710,True,146,"Indiana (via Columbus, OH)",39440,Eastern Time (US & Canada),sweetbob,jsonfile_Stonyfield.json,0.6003313064575195,neutral,fage
17031,"@browncowyogurt @FAGEUSA @Stonyfield, @LiberteUSA I'm the biggest free agent in the yogurt eating game. I'm open to free yogurt, swag, hugs.",en,Tue Aug 08 20:37:15 ,Tue,20:37:15,8/8/2017,8/8/2017 20:37,0,,,,False,False,89,1776,False,710,True,146,"Indiana (via Columbus, OH)",39440,Eastern Time (US & Canada),sweetbob,jsonfile_Stonyfield.json,0.8688367009162903,positive,fage
17032,"(please read previous tweet) @browncowyogurt @FAGEUSA @Stonyfield, @LiberteUSA @YoCrunch @PowerfulYogurt @Wallabyyogurrt @TheGreekGods",en,Tue Aug 08 20:35:21 ,Tue,20:35:21,8/8/2017,8/8/2017 20:35,0,,,,False,False,89,1776,False,710,True,146,"Indiana (via Columbus, OH)",39440,Eastern Time (US & Canada),sweetbob,jsonfile_Stonyfield.json,0.8170653581619263,neutral,fage
17241,Still need offers from yogurt for my endorsement @Yoplait @Oikos @Chobani @noosayoghurt @dannon @FAGEUSA @YoCrunch @PlentiYogurt,en,Wed Aug 09 01:54:04 ,Wed,1:54:04,9/8/2017,8/9/2017 1:54,0,,,,False,False,89,1776,False,710,True,146,"Indiana (via Columbus, OH)",39440,Eastern Time (US & Canada),sweetbob,jsonfile_yoplait.json,0.7974486351013184,neutral,fage
17445,"But seriously, why is yogurt only marketed toward women?!? Show me some hot dads eating #yogurt come on @Yoplait @Dannon @Chobani @FAGEUSA",en,Mon Aug 07 03:54:11 ,Mon,3:54:11,7/8/2017,8/7/2017 3:54,0,,,,False,False,1651,122,False,68,False,1,"Austin, TX",2950,Pacific Time (US & Canada),lastam,jsonfile_yoplait.json,0.6319767832756042,negative,fage
17633,"The yogurt industry is a sham from yoplait to fage, they are all pathological liars ",en,Fri Aug 04 14:59:57 ,Fri,14:59:57,4/8/2017,8/4/2017 14:59,0,,,,False,False,2401,470,False,460,True,7,OKC,7954,Central Time (US & Canada),franamooney,jsonfile_yoplait.json,0.9274592995643616,negative,fage
18682,"I had to get chobani yogurt instead of  fage this morning so you know, my day is basically ruined...",en,Thu Aug 31 13:20:14 ,Thu,13:20:14,8/31/2017,8/31/2017 13:20,0,,,"{u'full_name': u'Newark, NJ', u'url': u'https://api.twitter.com/1.1/geo/id/fa3435044b52ecc7.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-74.25136, 40.679997], [-74.118336, 40.679997], [-74.118336, 40.788991], [-74.25136, 40.788991]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'fa3435044b52ecc7', u'name': u'Newark'}",False,False,1215,56,False,154,True,1,"Ann Arbor, MI",430,,jadeyeee,jsonfile_chobani.json,0.9210509657859802,negative,fage
19088,RT @PizzaRollPatrol: when someone says chobani is better than fage ,en,Wed Aug 30 00:38:27 ,Wed,0:38:27,8/30/2017,8/30/2017 0:38,5,,,,False,False,11805,227,False,887,False,1,Latvia,1785,,JJsmithy100,jsonfile_chobani.json,0.7023173570632935,neutral,fage
19151,RT @PizzaRollPatrol: when someone says chobani is better than fage ,en,Tue Aug 29 18:51:50 ,Tue,18:51:50,8/29/2017,8/29/2017 18:51,5,,,,False,False,6936,162,False,422,False,4,"Bend, OR",13326,Pacific Time (US & Canada),miserereeeee,jsonfile_chobani.json,0.7023173570632935,neutral,fage
19152,RT @PizzaRollPatrol: when someone says chobani is better than fage ,en,Tue Aug 29 18:51:32 ,Tue,18:51:32,8/29/2017,8/29/2017 18:51,5,,,,False,False,3936,862,False,349,False,3,East Coast,5779,,yiannihabibi,jsonfile_chobani.json,0.7023173570632935,neutral,fage
19158,RT @PizzaRollPatrol: when someone says chobani is better than fage ,en,Tue Aug 29 18:33:44 ,Tue,18:33:44,8/29/2017,8/29/2017 18:33,5,,,,False,False,2107,336,False,256,False,2,"Itabashi-ku, Tokyo",9043,Eastern Time (US & Canada),lainfanaccount,jsonfile_chobani.json,0.7023173570632935,neutral,fage
19159,when someone says chobani is better than fage ,en,Tue Aug 29 18:33:32 ,Tue,18:33:32,8/29/2017,8/29/2017 18:33,5,,,,False,False,48453,2283,False,425,False,27,#MedTwitter,19961,Eastern Time (US & Canada),PizzaRollPatrol,jsonfile_chobani.json,0.6280485391616821,neutral,fage
19175,OAN: Kroger has Fage &amp; Chobani Greek Yogurt 10 for $10 😂 #ChangeTheSubjectBeforeYouGetStoleOnByPoliticiansAndChurchFolksAlike 😂,en,Tue Aug 29 17:09:57 ,Tue,17:09:57,8/29/2017,8/29/2017 17:09,0,,,,False,False,1,211,False,172,False,2,"Atlanta, Ga.",3109,,Versa_Verse,jsonfile_chobani.json,0.5705894827842712,neutral,fage
19490,My work switched their *free* yogurt from chobani to fage and I am in convo with a tattoo artist so just u wait 4 it,en,Sun Aug 27 10:36:18 ,Sun,10:36:18,8/27/2017,8/27/2017 10:36,0,,,,False,False,0,13,False,0,False,1,,688,,fake_jaris,jsonfile_chobani.json,0.7890784740447998,neutral,fage
29077,@swmckewonOWH Why do people sleep on Fage? Chobani is terrible but that's all anybody seems to like,en,Tue Aug 15 12:56:23 ,Tue,12:56:23,8/15/2017,8/15/2017 12:56,0,,,,False,False,3792,81,False,271,True,4,The Dirty K,4740,,tokyosreckoning,jsonfile_chobani.json,0.8899524211883545,negative,fage
29080,"As someone whose family eats its share of Greek yogurt...

Fage &gt; Dannon Oikos &gt; Chobani",en,Tue Aug 15 12:44:35 ,Tue,12:44:35,8/15/2017,8/15/2017 12:44,0,,,,False,False,516,27229,False,885,True,489,Lincoln,42782,,swmckewonOWH,jsonfile_chobani.json,0.8428440690040588,neutral,fage
29092,In the UK 'Greek yoghurt' means it comes from Greece ~ as Chobani discovered when sued by FAGE UK for passing off… ,en,Tue Aug 15 08:37:19 ,Tue,8:37:19,8/15/2017,8/15/2017 8:37,0,,,,False,True,407,3776,False,84,True,96,"Yorkshire, England",5086,London,ArtisanFoodLaw,jsonfile_chobani.json,0.910947322845459,neutral,fage
29512,Inside scopp: I don't buy Chobani.... ever. It's a silent protest really. My allegiance lies with Fage ,en,Fri Aug 11 15:50:36 ,Fri,15:50:36,11/8/2017,8/11/2017 15:50,0,,,,False,False,31148,254,False,1066,False,15,"New York, USA",6592,Eastern Time (US & Canada),TzimmytheGreek,jsonfile_chobani.json,0.8103557825088501,negative,fage
29539,"What did me in...Siggi's Vanilla yogurt. I am obsessed with this yogurt. I like it more than Oikos, Chobani &amp; Fage. But all are good.",en,Fri Aug 11 11:41:13 ,Fri,11:41:13,11/8/2017,8/11/2017 11:41,0,,,,False,False,2692,112,False,106,False,1,"Windy City, IL",1888,Eastern Time (US & Canada),SJLierre,jsonfile_chobani.json,0.9744545817375183,positive,fage
29713,@stefapie Chobani doesn't have nearly as many flavs in 2% so usually I get Fage w/ honey bec I don't really like th… ,en,Thu Aug 10 13:07:08 ,Thu,13:07:08,10/8/2017,8/10/2017 13:07,0,,,,False,True,135706,1170,False,758,False,46,"Hi, I'm in Delaware.",114293,Eastern Time (US & Canada),Spice__Weasel,jsonfile_chobani.json,0.655917763710022,negative,fage
30006,"As someone whose family eats its share of Greek yogurt...

Fage &gt; Dannon Oikos &gt; Chobani",en,Tue Aug 15 12:44:35 ,Tue,12:44:35,8/15/2017,8/15/2017 12:44,0,,,,False,False,516,27229,False,885,True,489,Lincoln,42782,,swmckewonOWH,jsonfile_dannon.json,0.8428440690040588,neutral,fage
