Key,text,lang,created_at,created_day,timeonly,created_dateonly,datetime,retweet_count,coordinates,geo,place,retweeted,truncated,user_favourites_count,user_followers_count,user_following,user_friends_count,user_geo_enabled,user_listed_count,user_location,user_statuses_count,user_time_zone,user_screen_name,file,sentiment_score,sentiment,company_name
1056,"So why do we prefer using Organic Valley products? Not just because they are natural, without toxins and... ",en,Wed Jun 21 17:00:46 ,Wed,17:00:46,6/21/2017,6/21/2017 17:00,0,,,,False,False,0,1232,False,313,False,58,"Kansas City, MO",5448,Central Time (US & Canada),GreenAcres_KC,jsonfile_today_organic_valley_ny.json,0.765852689743042,neutral,organic_valley
1057,"So why do we prefer using Organic Valley products? Not just because they are natural, without toxins and... ",en,Wed Jun 21 16:51:21 ,Wed,16:51:21,6/21/2017,6/21/2017 16:51,0,,,,False,False,2,1343,False,904,False,70,"Wichita, Kansas, Bradley Fair",24534,Central Time (US & Canada),GreenAcres_Deli,jsonfile_today_organic_valley_ny.json,0.765852689743042,neutral,organic_valley
1059,"I swear I could work at organic valley, I'm like butter",en,Tue Jun 20 23:32:19 ,Tue,23:32:19,6/20/2017,6/20/2017 23:32,0,,,,False,False,366,55,False,48,False,0,"YMP, Florida",437,Eastern Time (US & Canada),Dasani1017,jsonfile_today_organic_valley_ny.json,0.8658532500267029,positive,organic_valley
1064,Grass-Fed Cow Milk Yogurts - The New Organic Valley Grassmilk Yogurt Flavors are Summery…  ,en,Tue Jun 20 13:55:06 ,Tue,13:55:06,6/20/2017,6/20/2017 13:55,0,,,,False,True,20,25856,False,4162,True,28,California,99551,Pacific Time (US & Canada),18dMedia,jsonfile_today_organic_valley_ny.json,0.723798930644989,neutral,organic_valley
1067,Grass-Fed Cow Milk Yogurts - The New Organic Valley Grassmilk Yogurt Flavors are Summery…  ,en,Tue Jun 20 07:54:05 ,Tue,7:54:05,6/20/2017,6/20/2017 7:54,0,,,,False,True,20,25856,False,4162,True,28,California,99551,Pacific Time (US & Canada),18dMedia,jsonfile_today_organic_valley_ny.json,0.723798930644989,neutral,organic_valley
4773,Find out how Organic Valley used a Digsite 1-Day Sprint to get the consumer feedback they needed - in just 24 hours… ,en,Sun Jul 02 23:00:01 ,Sun,23:00:01,2/7/2017,7/2/2017 23:00,0,,,,False,True,187,329,False,329,True,53,"Madison, WI",2830,Eastern Time (US & Canada),mydigsite,jsonfile_organic valley.json,0.7020734548568726,neutral,organic_valley
4789,Organic Valley Organic Fuel is lactose AND gluten-free - and an amazing post ride recovery shake full of... ,en,Thu Jun 29 22:31:05 ,Thu,22:31:05,2/7/2017,7/2/2017 22:31,0,,,,False,False,162,644,False,192,True,30,,1712,Mountain Time (US & Canada),VenusdeMiles,jsonfile_organic valley.json,0.9594681262969971,positive,organic_valley
4792,Organic Valley Introduces Organic Fuel Whey Protein Powder  via @projectnosh,en,Thu Jun 29 11:21:57 ,Thu,11:21:57,2/7/2017,7/2/2017 11:21,0,,,,False,False,220,461,False,1285,False,14,"San Diego, CA",1161,Pacific Time (US & Canada),ParaPR,jsonfile_organic valley.json,0.7756844162940979,neutral,organic_valley
4793,Organic Valley Introduces Organic Fuel Whey Protein Powder :  #food #industry #foodindustry,en,Wed Jun 28 22:04:25 ,Wed,22:04:25,2/7/2017,7/2/2017 22:04,0,,,,False,False,2,184,False,256,False,38,,4418,Pacific Time (US & Canada),paula_solda,jsonfile_organic valley.json,0.6868738532066345,neutral,organic_valley
4794,Organic Valley Introduces Organic Fuel Whey Protein Powder  ,en,Wed Jun 28 22:00:40 ,Wed,22:00:40,2/7/2017,7/2/2017 22:00,0,,,,False,False,904,2431,False,1361,True,102,"Watertown, MA",3581,Eastern Time (US & Canada),ProjectNOSH,jsonfile_organic valley.json,0.7783616781234741,neutral,organic_valley
9312,"AFTER ORGANIC PIZZA PIECE, ORGANIC SOUR CREAM ON IT AND ORGANIC VALLEY ""ORGANIC FUEL""...",en,Tue Jul 04 17:30:35 ,Tue,17:30:35,2/7/2017,7/2/2017 17:30,0,,,,False,False,2,31,False,0,False,3,"Texas, USA",32322,,Duckchristine73,jsonfile_organic valley.json,0.7895845770835876,neutral,organic_valley
